d,nome,cognome,legislatura,gender
http://dati.camera.it/ocd/deputato.rdf/d29100_10,GIULIO,CAMBER,http://dati.camera.it/ocd/legislatura.rdf/repubblica_10,male
http://dati.camera.it/ocd/deputato.rdf/d29140_10,SALVATORE,CARDINALE,http://dati.camera.it/ocd/legislatura.rdf/repubblica_10,male
http://dati.camera.it/ocd/deputato.rdf/d29150_10,PIERLUIGI,CASTAGNETTI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_10,male
http://dati.camera.it/ocd/deputato.rdf/d29160_10,LUCIANO EMILIO,CAVERI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_10,male
http://dati.camera.it/ocd/deputato.rdf/d29180_10,GIULIANO,CELLINI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_10,male
http://dati.camera.it/ocd/deputato.rdf/d29210_10,GIUSEPPE,CERUTTI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_10,male
http://dati.camera.it/ocd/deputato.rdf/d29220_10,GIOVANNI,CERVETTI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_10,male
http://dati.camera.it/ocd/deputato.rdf/d29240_10,VINCENZO,CIABARRI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_10,male
http://dati.camera.it/ocd/deputato.rdf/d29270_10,FRANCO,CILIBERTI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_10,male
http://dati.camera.it/ocd/deputato.rdf/d29290_10,TANCREDI,CIMMINO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_10,male
http://dati.camera.it/ocd/deputato.rdf/d29380_10,CESARE,CURSI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_10,male
http://dati.camera.it/ocd/deputato.rdf/d29400_10,MASSIMO,D'ALEMA,http://dati.camera.it/ocd/legislatura.rdf/repubblica_10,male
http://dati.camera.it/ocd/deputato.rdf/d29410_10,SALVATORE,D'ALIA,http://dati.camera.it/ocd/legislatura.rdf/repubblica_10,male
http://dati.camera.it/ocd/deputato.rdf/d29420_10,CARLO,D'AMATO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_10,male
http://dati.camera.it/ocd/deputato.rdf/d29440_10,STELIO,DE CAROLIS,http://dati.camera.it/ocd/legislatura.rdf/repubblica_10,male
http://dati.camera.it/ocd/deputato.rdf/d29450_10,SERGIO,DE JULIO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_10,male
http://dati.camera.it/ocd/deputato.rdf/d29460_10,MAURO,DEL BUE,http://dati.camera.it/ocd/legislatura.rdf/repubblica_10,male
http://dati.camera.it/ocd/deputato.rdf/d29480_10,GIOVANNI,DI PIETRO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_10,male
http://dati.camera.it/ocd/deputato.rdf/d29520_10,FERDINANDO,FACCHIANO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_10,male
http://dati.camera.it/ocd/deputato.rdf/d29540_10,LUIGI,FARACE,http://dati.camera.it/ocd/legislatura.rdf/repubblica_10,male
http://dati.camera.it/ocd/deputato.rdf/d29550_10,LINO OSVALDO,FELISSARI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_10,male
http://dati.camera.it/ocd/deputato.rdf/d29560_10,WILMO,FERRARI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_10,male
http://dati.camera.it/ocd/deputato.rdf/d29600_10,PIETRO,FOLENA,http://dati.camera.it/ocd/legislatura.rdf/repubblica_10,male
http://dati.camera.it/ocd/deputato.rdf/d29610_10,FRANCESCO,FORLEO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_10,male
http://dati.camera.it/ocd/deputato.rdf/d29620_10,ROBERTO,FORMIGONI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_10,male
http://dati.camera.it/ocd/deputato.rdf/d29670_10,ANDREA SERGIO,GARAVINI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_10,male
http://dati.camera.it/ocd/deputato.rdf/d29690_10,LUCIANO,GELPI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_10,male
http://dati.camera.it/ocd/deputato.rdf/d29700_10,GIORGIO,GHEZZI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_10,male
http://dati.camera.it/ocd/deputato.rdf/d29710_10,SETTIMO,GOTTARDO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_10,male
http://dati.camera.it/ocd/deputato.rdf/d29730_10,RENATO,GRILLI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_10,male
http://dati.camera.it/ocd/deputato.rdf/d29750_10,SALVATORE,GRILLO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_10,male
http://dati.camera.it/ocd/deputato.rdf/d29790_10,FELICE,IOSSA,http://dati.camera.it/ocd/legislatura.rdf/repubblica_10,male
http://dati.camera.it/ocd/deputato.rdf/d29810_10,FERDINANDO,LATTERI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_10,male
http://dati.camera.it/ocd/deputato.rdf/d29830_10,RANIERO LUIGI,LA VALLE,http://dati.camera.it/ocd/legislatura.rdf/repubblica_10,male
http://dati.camera.it/ocd/deputato.rdf/d29850_10,GIUSEPPE,LEONI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_10,male
http://dati.camera.it/ocd/deputato.rdf/d29860_10,ANTONIO,LIA,http://dati.camera.it/ocd/legislatura.rdf/repubblica_10,male
http://dati.camera.it/ocd/deputato.rdf/d29890_10,AGAZIO,LOIERO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_10,male
http://dati.camera.it/ocd/deputato.rdf/d29920_10,RENZO,LUSETTI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_10,male
http://dati.camera.it/ocd/deputato.rdf/d29930_10,GIACOMO,MACCHERONI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_10,male
http://dati.camera.it/ocd/deputato.rdf/d29970_10,GERMANO,MARRI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_10,male
http://dati.camera.it/ocd/deputato.rdf/d30000_10,MASSIMO,MASSANO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_10,male
http://dati.camera.it/ocd/deputato.rdf/d30010_10,RAFFAELE,MASTRANTUONO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_10,male
http://dati.camera.it/ocd/deputato.rdf/d30030_10,GIANNI FRANCESCO,MATTIOLI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_10,male
http://dati.camera.it/ocd/deputato.rdf/d28750_10,BRUNO,ANTONUCCI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_10,male
http://dati.camera.it/ocd/deputato.rdf/d28830_10,PIETRO,BATTAGLIA,http://dati.camera.it/ocd/legislatura.rdf/repubblica_10,male
http://dati.camera.it/ocd/deputato.rdf/d28900_10,ALBERTO,BERTUZZI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_10,male
http://dati.camera.it/ocd/deputato.rdf/d28950_10,MICHELE,BOATO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_10,male
http://dati.camera.it/ocd/deputato.rdf/d29010_10,BENITO  MARIO,BORTOLAMI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_10,male
http://dati.camera.it/ocd/deputato.rdf/d29020_10,MARIO,BRANCACCIO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_10,male
http://dati.camera.it/ocd/deputato.rdf/d29030_10,GIUSEPPE,BRESCIA,http://dati.camera.it/ocd/legislatura.rdf/repubblica_10,male
http://dati.camera.it/ocd/deputato.rdf/d29040_10,ARNALDO,BRUNETTO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_10,male
http://dati.camera.it/ocd/deputato.rdf/d29050_10,GIOVANNI BATTISTA,BRUNI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_10,male
http://dati.camera.it/ocd/deputato.rdf/d29090_10,VINCENZO,BUONOCORE,http://dati.camera.it/ocd/legislatura.rdf/repubblica_10,male
http://dati.camera.it/ocd/deputato.rdf/d29110_10,RENATO,CAPACCI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_10,male
http://dati.camera.it/ocd/deputato.rdf/d29130_10,GIORGIO,CARDETTI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_10,male
http://dati.camera.it/ocd/deputato.rdf/d29170_10,ANTONIO,CEDERNA,http://dati.camera.it/ocd/legislatura.rdf/repubblica_10,male
http://dati.camera.it/ocd/deputato.rdf/d29190_10,FULVIO,CEROFOLINI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_10,male
http://dati.camera.it/ocd/deputato.rdf/d29200_10,GIANLUIGI,CERUTI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_10,male
http://dati.camera.it/ocd/deputato.rdf/d29230_10,ROSARIO,CHIRIANO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_10,male
http://dati.camera.it/ocd/deputato.rdf/d29250_10,FRANCESCO,CICERONE,http://dati.camera.it/ocd/legislatura.rdf/repubblica_10,male
http://dati.camera.it/ocd/deputato.rdf/d29260_10,VINCENZO,CICONTE,http://dati.camera.it/ocd/legislatura.rdf/repubblica_10,male
http://dati.camera.it/ocd/deputato.rdf/d29300_10,CARLO ALBERTO,CIOCCI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_10,male
http://dati.camera.it/ocd/deputato.rdf/d29310_10,LUIGI,CIPRIANI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_10,male
http://dati.camera.it/ocd/deputato.rdf/d29320_10,SALVATORE,CIVITA,http://dati.camera.it/ocd/legislatura.rdf/repubblica_10,male
http://dati.camera.it/ocd/deputato.rdf/d29350_10,ALESSANDRO,COSTA,http://dati.camera.it/ocd/legislatura.rdf/repubblica_10,male
http://dati.camera.it/ocd/deputato.rdf/d29360_10,UGO,CRESCENZI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_10,male
http://dati.camera.it/ocd/deputato.rdf/d29370_10,PAOLO,CRISTONI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_10,male
http://dati.camera.it/ocd/deputato.rdf/d29390_10,AMEDEO,D'ADDARIO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_10,male
http://dati.camera.it/ocd/deputato.rdf/d29430_10,GUIDO,D'ANGELO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_10,male
http://dati.camera.it/ocd/deputato.rdf/d29510_10,ALESSANDRO,DUCE,http://dati.camera.it/ocd/legislatura.rdf/repubblica_10,male
http://dati.camera.it/ocd/deputato.rdf/d29590_10,LUIGI,FIRPO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_10,male
http://dati.camera.it/ocd/deputato.rdf/d29630_10,MARIO,FRASSON,http://dati.camera.it/ocd/legislatura.rdf/repubblica_10,male
http://dati.camera.it/ocd/deputato.rdf/d29660_10,MICHELE,GALANTE,http://dati.camera.it/ocd/legislatura.rdf/repubblica_10,male
http://dati.camera.it/ocd/deputato.rdf/d29770_10,GIUSEPPE,GUARINO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_10,male
http://dati.camera.it/ocd/deputato.rdf/d29800_10,GIANNI,LANZINGER,http://dati.camera.it/ocd/legislatura.rdf/repubblica_10,male
http://dati.camera.it/ocd/deputato.rdf/d29840_10,GIUSEPPE,LAVORATO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_10,male
http://dati.camera.it/ocd/deputato.rdf/d29880_10,GIOVANNI BATTISTA,LOI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_10,male
http://dati.camera.it/ocd/deputato.rdf/d29910_10,GIUSEPPE,LUCENTI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_10,male
http://dati.camera.it/ocd/deputato.rdf/d29950_10,GIUSEPPE,MANGIAPANE,http://dati.camera.it/ocd/legislatura.rdf/repubblica_10,male
http://dati.camera.it/ocd/deputato.rdf/d29960_10,GIOVANNI,MANZOLINI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_10,male
http://dati.camera.it/ocd/deputato.rdf/d29980_10,PAOLO,MARTUSCELLI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_10,male
http://dati.camera.it/ocd/deputato.rdf/d30020_10,ANTONIO,MASTROGIACOMO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_10,male
http://dati.camera.it/ocd/deputato.rdf/d300643_0,TOMMASO,CORSINI,http://dati.camera.it/ocd/legislatura.rdf/costituente,male
http://dati.camera.it/ocd/deputato.rdf/d300673_1,FRANCESCO,MORO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_01,male
http://dati.camera.it/ocd/deputato.rdf/d300_3,BALDASSARE,ARMATO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_03,male
http://dati.camera.it/ocd/deputato.rdf/d300_4,BALDASSARE,ARMATO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_04,male
http://dati.camera.it/ocd/deputato.rdf/d300_6,BALDASSARE,ARMATO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_06,male
http://dati.camera.it/ocd/deputato.rdf/d300_7,BALDASSARE,ARMATO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_07,male
http://dati.camera.it/ocd/deputato.rdf/d300_8,BALDASSARE,ARMATO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_08,male
http://dati.camera.it/ocd/deputato.rdf/d30040_10,GIUSEPPE,MATULLI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_10,male
http://dati.camera.it/ocd/deputato.rdf/d300_9,BALDASSARE,ARMATO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_09,male
http://dati.camera.it/ocd/deputato.rdf/d30070_10,ELIO,MENSURATI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_10,male
http://dati.camera.it/ocd/deputato.rdf/d30090_10,ALBERTO,MICHELINI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_10,male
http://dati.camera.it/ocd/deputato.rdf/d30130_10,LUIGI,MOMBELLI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_10,male
http://dati.camera.it/ocd/deputato.rdf/d30150_10,PAOLO,MONELLO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_10,male
http://dati.camera.it/ocd/deputato.rdf/d30050_10,DINO,MAZZA,http://dati.camera.it/ocd/legislatura.rdf/repubblica_10,male
http://dati.camera.it/ocd/deputato.rdf/d300642_0,FILIPPO,AMEDEO,http://dati.camera.it/ocd/legislatura.rdf/costituente,male
http://dati.camera.it/ocd/deputato.rdf/d30080_10,PIETRO PAOLO,MENZIETTI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_10,male
http://dati.camera.it/ocd/deputato.rdf/d30100_10,GIAN STEFANO,MILANI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_10,male
http://dati.camera.it/ocd/deputato.rdf/d30110_10,ANDREA,MITOLO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_10,male
http://dati.camera.it/ocd/deputato.rdf/d30120_10,DOMENICO,MODUGNO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_10,male
http://dati.camera.it/ocd/deputato.rdf/d30140_10,ALBERTO,MONACI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_10,male
http://dati.camera.it/ocd/deputato.rdf/d3040_1,MARIO MARINO,GUADALUPI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_01,male
http://dati.camera.it/ocd/deputato.rdf/d3040_2,MARIO MARINO,GUADALUPI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_02,male
http://dati.camera.it/ocd/deputato.rdf/d3030_3,ANTONIO,GRILLI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_03,male
http://dati.camera.it/ocd/deputato.rdf/d3040_3,MARIO MARINO,GUADALUPI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_03,male
http://dati.camera.it/ocd/deputato.rdf/d3020_5,NICCOLO',GRASSI BERTAZZI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_05,male
http://dati.camera.it/ocd/deputato.rdf/d3030_4,ANTONIO,GRILLI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_04,male
http://dati.camera.it/ocd/deputato.rdf/d3040_4,MARIO MARINO,GUADALUPI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_04,male
http://dati.camera.it/ocd/deputato.rdf/d3020_6,NICCOLO',GRASSI BERTAZZI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_06,male
http://dati.camera.it/ocd/deputato.rdf/d3040_5,MARIO MARINO,GUADALUPI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_05,male
http://dati.camera.it/ocd/deputato.rdf/d3020_7,NICCOLO',GRASSI BERTAZZI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_07,male
http://dati.camera.it/ocd/deputato.rdf/d3030_6,ANTONIO,GRILLI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_06,male
http://dati.camera.it/ocd/deputato.rdf/d3040_6,MARIO MARINO,GUADALUPI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_06,male
http://dati.camera.it/ocd/deputato.rdf/d30180_10,DOMENICO,NANIA,http://dati.camera.it/ocd/legislatura.rdf/repubblica_10,male
http://dati.camera.it/ocd/deputato.rdf/d30190_10,GIANFRANCO,NAPPI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_10,male
http://dati.camera.it/ocd/deputato.rdf/d30200_10,CARMINE,NARDONE,http://dati.camera.it/ocd/legislatura.rdf/repubblica_10,male
http://dati.camera.it/ocd/deputato.rdf/d30220_10,MAURIZIO,NOCI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_10,male
http://dati.camera.it/ocd/deputato.rdf/d30230_10,DIEGO,NOVELLI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_10,male
http://dati.camera.it/ocd/deputato.rdf/d30310_10,MARIO,PERANI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_10,male
http://dati.camera.it/ocd/deputato.rdf/d30350_10,GIUSEPPE,PISICCHIO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_10,male
http://dati.camera.it/ocd/deputato.rdf/d30360_10,PIERLUIGI,POLVERARI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_10,male
http://dati.camera.it/ocd/deputato.rdf/d30370_10,SANDRO,PRINCIPE,http://dati.camera.it/ocd/legislatura.rdf/repubblica_10,male
http://dati.camera.it/ocd/deputato.rdf/d30410_10,ALDO,REBECCHI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_10,male
http://dati.camera.it/ocd/deputato.rdf/d30420_10,VINCENZO,RECCHIA,http://dati.camera.it/ocd/legislatura.rdf/repubblica_10,male
http://dati.camera.it/ocd/deputato.rdf/d30430_10,ALDO GABRIELE,RENZULLI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_10,male
http://dati.camera.it/ocd/deputato.rdf/d30450_10,VITO,RIGGIO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_10,male
http://dati.camera.it/ocd/deputato.rdf/d30460_10,GIOVANNI,RIVERA,http://dati.camera.it/ocd/legislatura.rdf/repubblica_10,male
http://dati.camera.it/ocd/deputato.rdf/d30470_10,ANGELINO,ROJCH,http://dati.camera.it/ocd/legislatura.rdf/repubblica_10,male
http://dati.camera.it/ocd/deputato.rdf/d30490_10,RAFFAELE,ROTIROTI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_10,male
http://dati.camera.it/ocd/deputato.rdf/d30500_10,GIOVANNI,RUSSO SPENA,http://dati.camera.it/ocd/legislatura.rdf/repubblica_10,male
http://dati.camera.it/ocd/deputato.rdf/d30510_10,GIANCARLO,SALVOLDI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_10,male
http://dati.camera.it/ocd/deputato.rdf/d30160_10,SEBASTIANO,MONTALI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_10,male
http://dati.camera.it/ocd/deputato.rdf/d30210_10,FRANCESCO,NERLI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_10,male
http://dati.camera.it/ocd/deputato.rdf/d30240_10,GIUSEPPE,ORCIARI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_10,male
http://dati.camera.it/ocd/deputato.rdf/d30260_10,MASSIMO,PACETTI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_10,male
http://dati.camera.it/ocd/deputato.rdf/d30270_10,GINO,PAOLI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_10,male
http://dati.camera.it/ocd/deputato.rdf/d30280_10,RENZO,PASCOLAT,http://dati.camera.it/ocd/legislatura.rdf/repubblica_10,male
http://dati.camera.it/ocd/deputato.rdf/d30290_10,BENITO,PAVONI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_10,male
http://dati.camera.it/ocd/deputato.rdf/d30320_10,VINCENZO,PIETRINI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_10,male
http://dati.camera.it/ocd/deputato.rdf/d30330_10,FRANCO,PIGA,http://dati.camera.it/ocd/legislatura.rdf/repubblica_10,male
http://dati.camera.it/ocd/deputato.rdf/d30390_10,GIULIO,QUERCINI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_10,male
http://dati.camera.it/ocd/deputato.rdf/d30400_10,FRANCESCO,RAIS,http://dati.camera.it/ocd/legislatura.rdf/repubblica_10,male
http://dati.camera.it/ocd/deputato.rdf/d30440_10,FRANCO,RICCI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_10,male
http://dati.camera.it/ocd/deputato.rdf/d3080_0,LUIGI,GUI,http://dati.camera.it/ocd/legislatura.rdf/costituente,male
http://dati.camera.it/ocd/deputato.rdf/d3080_1,LUIGI,GUI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_01,male
http://dati.camera.it/ocd/deputato.rdf/d3120_1,PIETRO,INGRAO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_01,male
http://dati.camera.it/ocd/deputato.rdf/d3080_2,LUIGI,GUI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_02,male
http://dati.camera.it/ocd/deputato.rdf/d3120_2,PIETRO,INGRAO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_02,male
http://dati.camera.it/ocd/deputato.rdf/d3150_2,ATTILIO,IOZZELLI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_02,male
http://dati.camera.it/ocd/deputato.rdf/d3080_3,LUIGI,GUI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_03,male
http://dati.camera.it/ocd/deputato.rdf/d3090_3,ANTONINO,GULLOTTI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_03,male
http://dati.camera.it/ocd/deputato.rdf/d3120_3,PIETRO,INGRAO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_03,male
http://dati.camera.it/ocd/deputato.rdf/d3150_3,ATTILIO,IOZZELLI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_03,male
http://dati.camera.it/ocd/deputato.rdf/d3180_3,LORENZO,ISGRO',http://dati.camera.it/ocd/legislatura.rdf/repubblica_03,male
http://dati.camera.it/ocd/deputato.rdf/d3060_4,GIORGIO,GUERRINI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_04,male
http://dati.camera.it/ocd/deputato.rdf/d3080_4,LUIGI,GUI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_04,male
http://dati.camera.it/ocd/deputato.rdf/d3090_4,ANTONINO,GULLOTTI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_04,male
http://dati.camera.it/ocd/deputato.rdf/d30_4,VENIERO,ACCREMAN,http://dati.camera.it/ocd/legislatura.rdf/repubblica_04,male
http://dati.camera.it/ocd/deputato.rdf/d310_4,GIAN ALDO,ARNAUD,http://dati.camera.it/ocd/legislatura.rdf/repubblica_04,male
http://dati.camera.it/ocd/deputato.rdf/d3120_4,PIETRO,INGRAO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_04,male
http://dati.camera.it/ocd/deputato.rdf/d3150_4,ATTILIO,IOZZELLI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_04,male
http://dati.camera.it/ocd/deputato.rdf/d3180_4,LORENZO,ISGRO',http://dati.camera.it/ocd/legislatura.rdf/repubblica_04,male
http://dati.camera.it/ocd/deputato.rdf/d3190_4,ANGELO MARIA,JACAZZI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_04,male
http://dati.camera.it/ocd/deputato.rdf/d3210_4,ANGELO,LA BELLA,http://dati.camera.it/ocd/legislatura.rdf/repubblica_04,male
http://dati.camera.it/ocd/deputato.rdf/d3220_4,ANTONIO,LAFORGIA,http://dati.camera.it/ocd/legislatura.rdf/repubblica_04,male
http://dati.camera.it/ocd/deputato.rdf/d3060_5,GIORGIO,GUERRINI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_05,male
http://dati.camera.it/ocd/deputato.rdf/d3060_6,GIORGIO,GUERRINI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_06,male
http://dati.camera.it/ocd/deputato.rdf/d3070_5,GIUSEPPE,GUGLIELMINO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_05,male
http://dati.camera.it/ocd/deputato.rdf/d3080_5,LUIGI,GUI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_05,male
http://dati.camera.it/ocd/deputato.rdf/d3090_5,ANTONINO,GULLOTTI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_05,male
http://dati.camera.it/ocd/deputato.rdf/d30_5,VENIERO,ACCREMAN,http://dati.camera.it/ocd/legislatura.rdf/repubblica_05,male
http://dati.camera.it/ocd/deputato.rdf/d3100_5,ARISTIDE,GUNNELLA,http://dati.camera.it/ocd/legislatura.rdf/repubblica_05,male
http://dati.camera.it/ocd/deputato.rdf/d310_5,GIAN ALDO,ARNAUD,http://dati.camera.it/ocd/legislatura.rdf/repubblica_05,male
http://dati.camera.it/ocd/deputato.rdf/d3110_5,MAURO,IANNIELLO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_05,male
http://dati.camera.it/ocd/deputato.rdf/d3120_5,PIETRO,INGRAO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_05,male
http://dati.camera.it/ocd/deputato.rdf/d3150_5,ATTILIO,IOZZELLI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_05,male
http://dati.camera.it/ocd/deputato.rdf/d3180_5,LORENZO,ISGRO',http://dati.camera.it/ocd/legislatura.rdf/repubblica_05,male
http://dati.camera.it/ocd/deputato.rdf/d3190_5,ANGELO MARIA,JACAZZI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_05,male
http://dati.camera.it/ocd/deputato.rdf/d3210_5,ANGELO,LA BELLA,http://dati.camera.it/ocd/legislatura.rdf/repubblica_05,male
http://dati.camera.it/ocd/deputato.rdf/d3220_5,ANTONIO,LAFORGIA,http://dati.camera.it/ocd/legislatura.rdf/repubblica_05,male
http://dati.camera.it/ocd/deputato.rdf/d3230_5,GIUSEPPE,LA LOGGIA,http://dati.camera.it/ocd/legislatura.rdf/repubblica_05,male
http://dati.camera.it/ocd/deputato.rdf/d3070_6,GIUSEPPE,GUGLIELMINO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_06,male
http://dati.camera.it/ocd/deputato.rdf/d3080_6,LUIGI,GUI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_06,male
http://dati.camera.it/ocd/deputato.rdf/d3090_6,ANTONINO,GULLOTTI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_06,male
http://dati.camera.it/ocd/deputato.rdf/d30_6,VENIERO,ACCREMAN,http://dati.camera.it/ocd/legislatura.rdf/repubblica_06,male
http://dati.camera.it/ocd/deputato.rdf/d3100_6,ARISTIDE,GUNNELLA,http://dati.camera.it/ocd/legislatura.rdf/repubblica_06,male
http://dati.camera.it/ocd/deputato.rdf/d310_6,GIAN ALDO,ARNAUD,http://dati.camera.it/ocd/legislatura.rdf/repubblica_06,male
