Governo,Ministro,nome,cognome,gender,legislatura
III Governo Berlusconi,Ministro della Salute,FRANCESCO,STORACE,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_14
III Governo Berlusconi,Ministro dell'Economia e delle finanze,GIULIO CARLO DANILO,TREMONTI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_14
III Governo Berlusconi,Ministro senza Portafoglio della Presidenza del Consiglio dei Ministri,GIULIO CARLO DANILO,TREMONTI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_14
III Governo Berlusconi,Vice Ministro delle Attività produttive,ADOLFO,URSO,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_14
III Governo Berlusconi,Ministro dell'Interno,GIUSEPPE,PISANU,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_14
II Governo Prodi,Ministro dell'Istruzione,GIUSEPPE,FIORONI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_15
II Governo Prodi,Ministro della Pubblica istruzione,GIUSEPPE,FIORONI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_15
II Governo Prodi,Ministro senza portafoglio,GIUSEPPE,FIORONI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_15
III Governo Berlusconi,Ministro delle Attività produttive,CLAUDIO,SCAJOLA,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_14
II Governo Prodi,Vice Ministro dei Trasporti,CESARE,DE PICCOLI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_15
II Governo Prodi,Ministro del Commercio internazionale,ROMANO,PRODI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_15
II Governo Prodi,Ministro della Giustizia,ROMANO,PRODI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_15
III Governo Berlusconi,"Vice Ministro dell'Istruzione, dell'università e della ricerca",GUIDO,POSSA,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_14
II Governo Prodi,Ministro della Difesa,ARTURO MARIO LUIGI,PARISI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_15
III Governo Berlusconi,Ministro senza portafoglio per gli Italiani nel mondo,PIERANTONIO MIRKO,TREMAGLIA,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_14
IV Governo De Gasperi,Ministro senza Portafoglio,RANDOLFO,PACCIARDI,male,http://dati.camera.it/ocd/legislatura.rdf/costituente
I Governo Scelba,Ministro dei Trasporti,BERNARDO,MATTARELLA,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_02
I Governo Segni,Ministro del Commercio con l'Estero,BERNARDO,MATTARELLA,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_02
I Governo Zoli,Ministro delle Poste e Telecomunicazioni,BERNARDO,MATTARELLA,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_02
I Governo Letta,Ministro degli Affari Esteri,EMMA,BONINO,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17
I Governo Segni,Ministro dei Trasporti,ARMANDO,ANGELINI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_02
I Governo Zoli,Ministro dei Trasporti,ARMANDO,ANGELINI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_02
I Governo Scelba,Ministro delle Poste e Telecomunicazioni,GENNARO,CASSIANI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_02
I Governo Segni,Ministro della Marina Mercantile,GENNARO,CASSIANI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_02
I Governo Zoli,Ministro della Marina Mercantile,GENNARO,CASSIANI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_02
I Governo Zoli,Ministro di Grazia e Giustizia,GUIDO,GONELLA,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_02
I Governo Segni,Ministro senza Portafoglio,GUIDO,GONELLA,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_02
I Governo Scelba,Ministro degli Affari Esteri,ATTILIO,PICCIONI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_02
I Governo Segni,Ministro senza Portafoglio,GIUSEPPE,SARAGAT,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_02
I Governo Scelba,Ministro dell'Interno,MARIO,SCELBA,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_02
I Governo Segni,Ministro delle Finanze,GIULIO,ANDREOTTI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_02
I Governo Zoli,Ministro delle Finanze,GIULIO,ANDREOTTI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_02
I Governo Scelba,Ministro della Difesa,PAOLO EMILIO,TAVIANI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_02
I Governo Segni,Ministro della Difesa,PAOLO EMILIO,TAVIANI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_02
I Governo Zoli,Ministro della Difesa,PAOLO EMILIO,TAVIANI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_02
I Governo Segni,Ministro delle Partecipazioni Statali,GIUSEPPE,TOGNI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_02
I Governo Zoli,Ministro dei Lavori Pubblici,GIUSEPPE,TOGNI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_02
IV Governo Berlusconi,Ministro delle infrastrutture e dei trasporti,ALTERO,MATTEOLI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_16
I Governo Scelba,Ministro senza Portafoglio,PIETRO,CAMPILLI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_02
I Governo Segni,Ministro senza Portafoglio,PIETRO,CAMPILLI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_02
I Governo Zoli,Ministro senza Portafoglio,PIETRO,CAMPILLI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_02
I Governo Scelba,Ministro senza Portafoglio,RAFFAELE,DE CARO,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_02
I Governo Segni,Ministro senza Portafoglio,RAFFAELE,DE CARO,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_02
I Governo Scelba,Ministro dei Lavori Pubblici,GIUSEPPE,ROMITA,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_02
I Governo Segni,Ministro dei Lavori Pubblici,GIUSEPPE,ROMITA,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_02
I Governo Scelba,Ministro dell'Industria e Commercio,BRUNO,VILLABRUNA,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_02
I Governo Segni,Ministro delle Poste e Telecomunicazioni,GIOVANNI,BRASCHI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_02
I Governo Scelba,Ministro senza Portafoglio,UMBERTO,TUPINI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_02
I Governo Scelba,Ministro del Bilancio,EZIO,VANONI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_02
I Governo Segni,Ministro del Bilancio,EZIO,VANONI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_02
I Governo Segni,Ministro del Tesoro,EZIO,VANONI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_02
I Governo Zoli,Ministro del Commercio con l'Estero,GUIDO,CARLI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_02
I Governo Letta,Ministro senza portafoglio per la Pubblica Amministrazione e la Semplificazione,GIANPIERO,D'ALIA,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17
I Governo Letta,Ministro senza portafoglio per i Rapporti con il Parlamento e il Coordinamento dell'Attività di Governo,DARIO,FRANCESCHINI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17
I Governo Letta,Vice Ministro dell'Economia e delle Finanze,LUIGI,CASERO,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17
IV Governo Berlusconi,Ministro della Giustizia,ANGELINO,ALFANO,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_16
I Governo Letta,Ministro dell'Interno,ANGELINO,ALFANO,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17
I Governo Letta,Ministro delle Infrastrutture e dei Trasporti,MAURIZIO ENZO,LUPI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17
I Governo Segni,Ministro del Bilancio,ADONE,ZOLI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_02
I Governo Zoli,Ministro del Bilancio,ADONE,ZOLI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_02
I Governo Zoli,Ministro del Lavoro e della Previdenza Sociale,ADONE,ZOLI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_02
I Governo Scelba,Ministro di Grazia e Giustizia,MICHELE,DE PIETRO,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_02
I Governo Letta,Ministro dell'Ambiente e della Tutela del Territorio e del Mare,ANDREA,ORLANDO,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17
I Governo Letta,Ministro senza portafoglio per le Riforme Costituzionali,GAETANO,QUAGLIARIELLO,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17
I Governo Letta,Ministro della Salute,BEATRICE,LORENZIN,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17
I Governo Letta,Ministro delle Politiche Agricole Alimentari e Forestali,NUNZIA,DE GIROLAMO,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17
I Governo Letta,Ministro della Giustizia,ANNA MARIA,CANCELLIERI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17
I Governo Letta,Ministro senza portafoglio per gli Affari Europei,ENZO,MOAVERO MILANESI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17
I Governo Letta,Vice Ministro dello Sviluppo economico,ANTONIO,CATRICALA',male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17
I Governo Letta,Vice Ministro degli Affari esteri,MARTA,DASSU',female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17
I Governo Letta,Vice Ministro dell'Economia e delle Finanze,STEFANO,FASSINA,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17
I Governo Letta,Ministro senza portafoglio per l'Integrazione,KASHETU,KYENGE,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17
I Governo Letta,Ministro per i Beni e le Attività Culturali,MASSIMO,BRAY,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17
I Governo Letta,"Ministro dell'Istruzione, dell'Università e della Ricerca",MARIA CHIARA,CARROZZA,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17
I Governo Letta,Vice Ministro degli Affari esteri,BRUNO,ARCHI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17
I Governo Letta,"Ministro senza portafoglio per le Pari Opportunità, lo Sport e le Politiche Giovanili",JOSEFA,IDEM,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17
I Governo Letta,Ministro della Difesa,MARIO WALTER,MAURO,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17
I Governo Letta,Ministro senza portafoglio per gli Affari Regionali e le Autonomie,GRAZIANO,DELRIO,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17
I Governo Letta,Ministro senza portafoglio per la Coesione Territoriale,CARLO,TRIGILIA,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17
I Governo Letta,Ministro dell'Economia e delle Finanze,FABRIZIO,SACCOMANNI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17
I Governo Letta,Ministro del Lavoro e delle Politiche Sociali,ENRICO,GIOVANNINI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17
I Governo Letta,Ministro dello Sviluppo Economico,FLAVIO,ZANONATO,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17
I Governo Letta,Vice Ministro dello Sviluppo economico,CARLO,CALENDA,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17
IV Governo Berlusconi,Ministro della Difesa,IGNAZIO BENITO MARIA,LA RUSSA,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_16
IV Governo Berlusconi,Ministro dell'Interno,ROBERTO ERNESTO,MARONI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_16
IV Governo Berlusconi,Ministro dell'Ambiente e della tutela del territorio e del mare,STEFANIA,PRESTIGIACOMO,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_16
IV Governo Berlusconi,Ministro dell'Economia e delle finanze,GIULIO CARLO DANILO,TREMONTI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_16
I Governo Letta,Vice Ministro degli Affari esteri,LAPO,PISTELLI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17
I Governo Segni,Ministro della Pubblica Istruzione,PAOLO,ROSSI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_02
I Governo Scelba,Ministro delle Finanze,ROBERTO,TREMELLONI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_02
I Governo Segni,Ministro dell'Industria e Commercio,GUIDO,CORTESE,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_02
I Governo Scelba,Ministro del Lavoro e della Previdenza Sociale,EZIO,VIGORELLI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_02
I Governo Segni,Ministro del Lavoro e della Previdenza Sociale,EZIO,VIGORELLI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_02
I Governo Scelba,Ministro della Marina Mercantile,FERDINANDO,TAMBRONI ARMAROLI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_02
I Governo Segni,Ministro dell'Interno,FERDINANDO,TAMBRONI ARMAROLI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_02
I Governo Zoli,Ministro dell'Interno,FERDINANDO,TAMBRONI ARMAROLI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_02
I Governo Scelba,Ministro della Pubblica Istruzione,GAETANO,MARTINO,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_02
I Governo Scelba,Ministro degli Affari Esteri,GAETANO,MARTINO,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_02
I Governo Segni,Ministro degli Affari Esteri,GAETANO,MARTINO,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_02
I Governo Scelba,Ministro del Commercio con l'Estero,MARIO,MARTINELLI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_02
I Governo Segni,Ministro dell'Agricoltura e Foreste,EMILIO,COLOMBO,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_02
I Governo Zoli,Ministro dell'Agricoltura e Foreste,EMILIO,COLOMBO,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_02
I Governo Scelba,Ministro della Pubblica Istruzione,GIUSEPPE,ERMINI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_02
I Governo Zoli,Ministro degli Affari Esteri,GIUSEPPE,PELLA,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_02
IV Governo Berlusconi,Vice Ministro dell'Economia e delle Finanze,GIUSEPPE CARLO FERDINANDO,VEGAS,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_16
IV Governo Berlusconi,"Ministro del lavoro, della salute e delle politiche sociali",MAURIZIO,SACCONI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_16
IV Governo Berlusconi,Ministro del Lavoro e delle Politiche Sociali,MAURIZIO,SACCONI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_16
I Governo Scelba,Ministro senza Portafoglio,GIOVANNI,PONTI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_02
I Governo Zoli,Ministro senza Portafoglio,MARIO,ZOTTA,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_02
I Governo Monti,Ministro senza portafoglio per i rapporti con il Parlamento,DINO PIERO,GIARDA,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_16
I Governo Letta,MINISTRO DELLE POLITICHE AGRICOLE ALIMENTARI E FORESTALI,ENRICO,LETTA,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17
IV Governo Berlusconi,Ministro delle Politiche agricole alimentari e forestali,FRANCESCO SAVERIO,ROMANO,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_16
IV Governo Berlusconi,Ministro per i Beni e le attività culturali,SANDRO,BONDI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_16
IV Governo Berlusconi,Ministro della Giustizia,NITTO FRANCESCO,PALMA,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_16
IV Governo Berlusconi,Ministro senza portafoglio per le politiche comunitarie,ANDREA,RONCHI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_16
IV Governo Berlusconi,Ministro senza portafoglio,ANDREA,RONCHI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_16
IV Governo Berlusconi,Ministro senza portafoglio per le politiche europee,ANDREA,RONCHI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_16
I Governo Scelba,Ministro del Tesoro,SILVIO,GAVA,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_02
I Governo Segni,Ministro del Tesoro,SILVIO,GAVA,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_02
I Governo Zoli,Ministro dell'Industria e Commercio,SILVIO,GAVA,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_02
I Governo Scelba,Ministro dellì'Agricoltura e Foreste,GIUSEPPE,MEDICI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_02
I Governo Segni,Ministro del Tesoro,GIUSEPPE,MEDICI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_02
I Governo Zoli,Ministro del Tesoro,GIUSEPPE,MEDICI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_02
I Governo Zoli,Ministro delle Partecipazioni Statali,GIORGIO,BO,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_02
IV Governo Berlusconi,"Ministro dell'istruzione, dell'università e della ricerca",MARIASTELLA,GELMINI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_16
IV Governo Berlusconi,Ministro senza portafoglio per le pari opportunità,MARIA ROSARIA,CARFAGNA,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_16
IV Governo Berlusconi,Ministro senza portafoglio,MARIA ROSARIA,CARFAGNA,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_16
IV Governo Berlusconi,Ministro senza portafoglio per i rapporti con le regioni,RAFFAELE,FITTO,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_16
IV Governo Berlusconi,Ministro senza portafoglio,RAFFAELE,FITTO,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_16
IV Governo Berlusconi,Ministro senza portafoglio per i rapporti con le regioni e per la coesione territoriale,RAFFAELE,FITTO,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_16
IV Governo Berlusconi,Ministro senza portafoglio per le politiche per i giovani,GIORGIA,MELONI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_16
IV Governo Berlusconi,Ministro senza portafoglio,GIORGIA,MELONI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_16
IV Governo Berlusconi,Ministro senza portafoglio della gioventù,GIORGIA,MELONI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_16
IV Governo Berlusconi,Vice Ministro delle infrastrutture e dei trasporti,AURELIO SALVATORE,MISITI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_16
I Governo Letta,Vice Ministro dell'Interno,FILIPPO,BUBBICO,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17
IV Governo Berlusconi,Ministro senza portafoglio,MICHELA VITTORIA,BRAMBILLA,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_16
IV Governo Berlusconi,Ministro senza portafoglio per il Turismo,MICHELA VITTORIA,BRAMBILLA,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_16
IV Governo Berlusconi,Ministro senza portafoglio per le politiche europee,ANNA MARIA,BERNINI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_16
IV Governo Berlusconi,Ministro senza portafoglio per la pubblica amministrazione e l'innovazione,RENATO,BRUNETTA,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_16
IV Governo Berlusconi,Ministro senza portafoglio,RENATO,BRUNETTA,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_16
IV Governo Berlusconi,Vice Ministro dello Sviluppo economico,CATIA,POLIDORI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_16
IV Governo Berlusconi,Ministro delle politiche agricole e forestali,LUCA,ZAIA,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_16
IV Governo Berlusconi,"Vice Ministro del Lavoro, della Salute e delle Politiche sociali",FERRUCCIO,FAZIO,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_16
IV Governo Berlusconi,Ministro della Salute,FERRUCCIO,FAZIO,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_16
I Governo Monti,Ministro dell'Economia e delle finanze,MARIO,MONTI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_16
I Governo Monti,Ministro affari esteri,MARIO,MONTI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_16
I Governo Monti,Ministro dell'Interno,ANNA MARIA,CANCELLIERI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_16
I Governo Monti,Ministro della Giustizia,PAOLA,SEVERINO DI BENEDETTO,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_16
I Governo Monti,Ministro della Difesa,GIAMPAOLO,DI PAOLA,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_16
I Governo Monti,Ministro dello Sviluppo economico,CORRADO,PASSERA,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_16
I Governo Monti,Ministro delle Infrastrutture e dei trasporti,CORRADO,PASSERA,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_16
I Governo Monti,Ministro delle Politiche agricole alimentari e forestali,MARIO,CATANIA,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_16
I Governo Monti,Ministro dell'Ambiente e della tutela del territorio e del mare,CORRADO,CLINI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_16
I Governo Monti,Ministro del Lavoro e delle politiche sociali,ELSA,FORNERO,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_16
I Governo Monti,Ministro della Salute,RENATO,BALDUZZI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_16
I Governo Monti,"Ministro dell'Istruzione, dell'università e della ricerca",FRANCESCO,PROFUMO,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_16
I Governo Monti,Ministro per i Beni e le attività culturali,LORENZO,ORNAGHI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_16
I Governo Monti,Ministro senza portafoglio per gli affari europei,ENZO,MOAVERO MILANESI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_16
I Governo Monti,Ministro senza portafoglio per il turismo e lo sport,PIERO,GNUDI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_16
I Governo Monti,"Ministro senza portafoglio per gli affari regionali, il turismo e lo sport",PIERO,GNUDI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_16
I Governo Monti,Ministro senza portafoglio per la coesione territoriale,FABRIZIO,BARCA,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_16
I Governo Monti,Ministro senza portafoglio per la cooperazione internazionale e l'integrazione,ANDREA,RICCARDI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_16
I Governo Monti,Ministro degli Affari esteri,GIULIOMARIA,TERZI DI SANT'AGATA,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_16
I Governo Monti,Vice Ministro affari esteri,MARTA,DASSU',female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_16
I Governo Monti,Vice Ministro affari esteri,STAFFAN,DE MISTURA,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_16
I Governo Monti,Viceministro dell'Economia e delle finanze,VITTORIO UMBERTO,GRILLI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_16
I Governo Monti,Ministro dell'Economia e delle finanze,VITTORIO UMBERTO,GRILLI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_16
I Governo Monti,Vice Ministro delle Infrastrutture e dei trasporti,MARIO,CIACCIA,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_16
I Governo Monti,Vice Ministro del Lavoro e delle politiche sociali,MICHEL,MARTONE,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_16
I Governo Monti,Ministro senza portafoglio per la pubblica amministrazione e la semplificazione,FILIPPO,PATRONI GRIFFI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_16
I Governo Letta,Ministro dei Beni e delle Attività culturali e del Turismo,MASSIMO,BRAY,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17
I Governo Letta,Vice Ministro del Lavoro e delle Politiche sociali,MARIA CECILIA,GUERRA,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17
I Governo Zoli,Ministro del Lavoro e della Previdenza Sociale,LUIGI,GUI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_02
IV Governo Berlusconi,Ministro senza portafoglio per le riforme per il federalismo,UMBERTO,BOSSI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_16
IV Governo Berlusconi,Ministro senza portafoglio,UMBERTO,BOSSI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_16
IV Governo Berlusconi,Ministro senza portafoglio per la semplificazione normativa,ROBERTO,CALDEROLI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_16
IV Governo Berlusconi,Ministro senza portafoglio,ROBERTO,CALDEROLI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_16
IV Governo Berlusconi,Vice Ministro delle Infrastrutture e dei Trasporti,ROBERTO,CASTELLI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_16
IV Governo Berlusconi,Ministro senza portafoglio per i rapporti con il Parlamento,ELIO,VITO,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_16
IV Governo Berlusconi,Ministro senza portafoglio,ELIO,VITO,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_16
IV Governo Berlusconi,Ministro dello Sviluppo Economico,SILVIO,BERLUSCONI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_16
IV Governo Berlusconi,Ministro delle Politiche agricole alimentari e forestali,GIANCARLO,GALAN,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_16
IV Governo Berlusconi,Ministro per i beni e le attività culturali,GIANCARLO,GALAN,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_16
IV Governo Berlusconi,Vice Ministro dello Sviluppo economico,PAOLO,ROMANI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_16
IV Governo Berlusconi,Ministro dello Sviluppo economico,PAOLO,ROMANI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_16
IV Governo Berlusconi,Ministro senza portafoglio per l'attuazione del programma,GIANFRANCO,ROTONDI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_16
IV Governo Berlusconi,Ministro senza portafoglio,GIANFRANCO,ROTONDI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_16
IV Governo Berlusconi,Ministro senza portafoglio per l'attuazione del programma di Governo,GIANFRANCO,ROTONDI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_16
IV Governo Berlusconi,Vice Ministro dello Sviluppo economico,ADOLFO,URSO,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_16
I Governo Segni,Ministro di Grazia e Giustizia,ALDO,MORO,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_02
I Governo Zoli,Ministro della Pubblica Istruzione,ALDO,MORO,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_02
