legislatura,Governo,Ministro,nome,cognome
http://dati.camera.it/ocd/legislatura.rdf/repubblica_10,I Governo De Mita,"Ministro dell'Industria, del Commercio e Artigianato",ADOLFO,BATTAGLIA
http://dati.camera.it/ocd/legislatura.rdf/repubblica_09,I Governo Craxi,Ministro del Tesoro,GIOVANNI,GORIA
http://dati.camera.it/ocd/legislatura.rdf/repubblica_09,II Governo Craxi,Ministro del Tesoro,GIOVANNI,GORIA
http://dati.camera.it/ocd/legislatura.rdf/repubblica_09,VI Governo Fanfani,Ministro del Tesoro,GIOVANNI,GORIA
http://dati.camera.it/ocd/legislatura.rdf/repubblica_09,VI Governo Fanfani,Ministro del Bilancio e della Programmazione Economica,GIOVANNI,GORIA
http://dati.camera.it/ocd/legislatura.rdf/repubblica_10,I Governo Goria,Ministro senza Portafoglio per gli interventi straordinari nel Mezzogiorno,GIOVANNI,GORIA
http://dati.camera.it/ocd/legislatura.rdf/repubblica_09,I Governo Craxi,Ministro dell'Interno,OSCAR LUIGI,SCALFARO
http://dati.camera.it/ocd/legislatura.rdf/repubblica_09,II Governo Craxi,Ministro dell'Interno,OSCAR LUIGI,SCALFARO
http://dati.camera.it/ocd/legislatura.rdf/repubblica_09,VI Governo Fanfani,Ministro dell'Interno,OSCAR LUIGI,SCALFARO
http://dati.camera.it/ocd/legislatura.rdf/repubblica_09,VI Governo Fanfani,Ministro dei Lavori Pubblici,GIUSEPPE,ZAMBERLETTI
http://dati.camera.it/ocd/legislatura.rdf/repubblica_09,I Governo Craxi,Ministro senza Portafoglio,GIUSEPPE,ZAMBERLETTI
http://dati.camera.it/ocd/legislatura.rdf/repubblica_09,II Governo Craxi,Ministro senza Portafoglio,GIUSEPPE,ZAMBERLETTI
http://dati.camera.it/ocd/legislatura.rdf/repubblica_09,VI Governo Fanfani,Ministro senza Portafoglio,GIUSEPPE,ZAMBERLETTI
http://dati.camera.it/ocd/legislatura.rdf/repubblica_02,I Governo Pella,Ministro dei Trasporti,BERNARDO,MATTARELLA
http://dati.camera.it/ocd/legislatura.rdf/repubblica_02,I Governo Pella,Ministro senza Portafoglio,SALVATORE,SCOCA
http://dati.camera.it/ocd/legislatura.rdf/repubblica_10,VII Governo Andreotti,Ministro delle Partecipazioni Statali,GIULIO,ANDREOTTI
http://dati.camera.it/ocd/legislatura.rdf/repubblica_10,VII Governo Andreotti,Ministro dei Beni culturali e ambientali,GIULIO,ANDREOTTI
http://dati.camera.it/ocd/legislatura.rdf/repubblica_02,I Governo Pella,Ministro della Difesa,PAOLO EMILIO,TAVIANI
http://dati.camera.it/ocd/legislatura.rdf/repubblica_02,I Governo Pella,Ministro senza Portafoglio,PIETRO,CAMPILLI
http://dati.camera.it/ocd/legislatura.rdf/repubblica_02,I Governo Pella,Ministro della Pubblica Istruzione,ANTONIO,SEGNI
http://dati.camera.it/ocd/legislatura.rdf/repubblica_02,I Governo Pella,Ministro dei Lavori Pubblici,UMBERTO,MERLIN
http://dati.camera.it/ocd/legislatura.rdf/repubblica_10,VII Governo Andreotti,Ministro del Tesoro,GUIDO,CARLI
http://dati.camera.it/ocd/legislatura.rdf/repubblica_11,I Governo Ciampi,Ministro senza Portafoglio per i rapporti con il Parlamento,AUGUSTO ANTONIO,BARBERA
http://dati.camera.it/ocd/legislatura.rdf/repubblica_10,VII Governo Andreotti,Ministro senza Portafoglio per il coordinamento della protezione civile,NICOLA,CAPRIA
http://dati.camera.it/ocd/legislatura.rdf/repubblica_10,VII Governo Andreotti,Ministro del Bilancio e della Programmazione economica,PAOLO,CIRINO POMICINO
http://dati.camera.it/ocd/legislatura.rdf/repubblica_11,I Governo Amato,Ministro della Sanità,RAFFAELE,COSTA
http://dati.camera.it/ocd/legislatura.rdf/repubblica_11,I Governo Ciampi,Ministro dei Trasporti,RAFFAELE,COSTA
http://dati.camera.it/ocd/legislatura.rdf/repubblica_11,I Governo Ciampi,Ministro della Marina mercantile,RAFFAELE,COSTA
http://dati.camera.it/ocd/legislatura.rdf/repubblica_12,I Governo Berlusconi,Ministro della Sanita',RAFFAELE,COSTA
http://dati.camera.it/ocd/legislatura.rdf/repubblica_11,I Governo Amato,Ministro senza Portafoglio per le Politiche comunitarie,RAFFAELE,COSTA
http://dati.camera.it/ocd/legislatura.rdf/repubblica_11,I Governo Amato,Ministro senza Portafoglio per gli Affari regionali,RAFFAELE,COSTA
http://dati.camera.it/ocd/legislatura.rdf/repubblica_10,VII Governo Andreotti,Ministro degli Affari Esteri,GIANNI,DE MICHELIS
http://dati.camera.it/ocd/legislatura.rdf/repubblica_10,VII Governo Andreotti,Ministro senza Portafoglio per gli interventi straordinari nel mezzogiorno,CALOGERO,MANNINO
http://dati.camera.it/ocd/legislatura.rdf/repubblica_12,I Governo Berlusconi,MInistro del Lavoro e della Previdenza sociale,MARIO CLEMENTE,MASTELLA
http://dati.camera.it/ocd/legislatura.rdf/repubblica_11,I Governo Ciampi,Ministro del Bilancio e della programmazione economica,LUIGI,SPAVENTA
http://dati.camera.it/ocd/legislatura.rdf/repubblica_10,VII Governo Andreotti,Ministro delle Poste e Telecomunicazioni,CARLO,VIZZINI
http://dati.camera.it/ocd/legislatura.rdf/repubblica_11,I Governo Amato,Ministro degli Affari esteri,EMILIO,COLOMBO
http://dati.camera.it/ocd/legislatura.rdf/repubblica_11,I Governo Ciampi,Ministro dell'Università e della ricerca scientifica e tecnologica,LUIGI,BERLINGUER
http://dati.camera.it/ocd/legislatura.rdf/repubblica_11,I Governo Amato,Ministron del Lavoro e della Previdenza Sociale,ADOLFO LORIS,CRISTOFORI
http://dati.camera.it/ocd/legislatura.rdf/repubblica_10,VII Governo Andreotti,Ministro dei Trasporti e della Navigazione,CARLO,BERNINI
http://dati.camera.it/ocd/legislatura.rdf/repubblica_11,I Governo Amato,Ministro del Turismo e Spettacolo,MARGHERITA,BONIVER
http://dati.camera.it/ocd/legislatura.rdf/repubblica_10,VII Governo Andreotti,Ministro senza Portafoglio per italiani all'estero e immigrazione,MARGHERITA,BONIVER
http://dati.camera.it/ocd/legislatura.rdf/repubblica_11,I Governo Ciampi,Ministro della Difesa,FABIO,FABBRI
http://dati.camera.it/ocd/legislatura.rdf/repubblica_12,I Governo Berlusconi,Ministro dei Beni culturali e ambientali,DOMENICO,FISICHELLA
http://dati.camera.it/ocd/legislatura.rdf/repubblica_11,I Governo Amato,Ministro dell'Università e della Ricerca scientifica e tecnologica,ALESSANDRO,FONTANA
http://dati.camera.it/ocd/legislatura.rdf/repubblica_11,I Governo Amato,Ministro dell'Agricoltura e Foreste,GIOVANNI ANGELO,FONTANA
http://dati.camera.it/ocd/legislatura.rdf/repubblica_11,I Governo Amato,Ministro dell'Interno,NICOLA,MANCINO
http://dati.camera.it/ocd/legislatura.rdf/repubblica_11,I Governo Ciampi,Ministro dell'Interno,NICOLA,MANCINO
http://dati.camera.it/ocd/legislatura.rdf/repubblica_12,I Governo Dini,Ministro senza portafoglio per la Famiglia e la solidarietà sociale,ADRIANO,OSSICINI
http://dati.camera.it/ocd/legislatura.rdf/repubblica_11,I Governo Amato,Ministro del Bilancio e della Programmazione economica,FRANCO,REVIGLIO
http://dati.camera.it/ocd/legislatura.rdf/repubblica_11,I Governo Amato,Ministro delle Finanze,FRANCO,REVIGLIO
http://dati.camera.it/ocd/legislatura.rdf/repubblica_10,VII Governo Andreotti,Ministro dell'Ambiente,GIORGIO,RUFFOLO
http://dati.camera.it/ocd/legislatura.rdf/repubblica_12,I Governo Berlusconi,Ministro senza Portafoglio per le Riforme istituzionali,FRANCESCO ENRICO,SPERONI
http://dati.camera.it/ocd/legislatura.rdf/repubblica_11,I Governo Amato,Ministro del Commercio con l'Estero,CLAUDIO,VITALONE
http://dati.camera.it/ocd/legislatura.rdf/repubblica_11,I Governo Amato,Ministro della Difesa,SALVATORE,ANDO'
http://dati.camera.it/ocd/legislatura.rdf/repubblica_12,I Governo Berlusconi,Ministro di Grazia e Giustizia,ALFREDO,BIONDI
http://dati.camera.it/ocd/legislatura.rdf/repubblica_10,VII Governo Andreotti,Ministro senza Portafoglio per i problemi delle aree urbane,CARMELO,CONTE
http://dati.camera.it/ocd/legislatura.rdf/repubblica_11,I Governo Amato,Ministro senza Portafoglio per le aree urbane,CARMELO,CONTE
http://dati.camera.it/ocd/legislatura.rdf/repubblica_12,I Governo Berlusconi,Ministro dei Trasporti e della Navigazione,PUBLIO,FIORI
http://dati.camera.it/ocd/legislatura.rdf/repubblica_11,I Governo Ciampi,Ministro della Sanita',MARIAPIA,GARAVAGLIA
http://dati.camera.it/ocd/legislatura.rdf/repubblica_10,VII Governo Andreotti,Ministro di Grazia e Giustizia,CLAUDIO,MARTELLI
http://dati.camera.it/ocd/legislatura.rdf/repubblica_11,I Governo Amato,Ministro della Giustizia,CLAUDIO,MARTELLI
http://dati.camera.it/ocd/legislatura.rdf/repubblica_11,I Governo Amato,Ministro dell'Ambiente,VALDO,SPINI
http://dati.camera.it/ocd/legislatura.rdf/repubblica_11,I Governo Ciampi,Ministro dell'Ambiente,VALDO,SPINI
http://dati.camera.it/ocd/legislatura.rdf/repubblica_11,I Governo Ciampi,Ministro senza Portafoglio per le politiche comunitarie,VALDO,SPINI
http://dati.camera.it/ocd/legislatura.rdf/repubblica_10,VII Governo Andreotti,MInistro senza Portafoglio per i rapporti con il Parlamento,EGIDIO,STERPA
http://dati.camera.it/ocd/legislatura.rdf/repubblica_12,I Governo Berlusconi,Ministro delle Poste e delle Telecomunicazioni,GIUSEPPE,TATARELLA
http://dati.camera.it/ocd/legislatura.rdf/repubblica_11,I Governo Amato,Ministro degli Affari esteri,GIULIANO,AMATO
http://dati.camera.it/ocd/legislatura.rdf/repubblica_11,I Governo Amato,Ministro delle Finanze,GIULIANO,AMATO
http://dati.camera.it/ocd/legislatura.rdf/repubblica_11,I Governo Amato,Ministro della Giustizia,GIULIANO,AMATO
http://dati.camera.it/ocd/legislatura.rdf/repubblica_11,I Governo Amato,Ministro del Bilancio e della Programmazione economica,BENIAMINO,ANDREATTA
http://dati.camera.it/ocd/legislatura.rdf/repubblica_11,I Governo Ciampi,Ministro degli Affari esteri,BENIAMINO,ANDREATTA
http://dati.camera.it/ocd/legislatura.rdf/repubblica_10,VI Governo Andreotti,Ministro della Sanità,FRANCESCO,DE LORENZO
http://dati.camera.it/ocd/legislatura.rdf/repubblica_10,VII Governo Andreotti,Ministro della Sanita',FRANCESCO,DE LORENZO
http://dati.camera.it/ocd/legislatura.rdf/repubblica_11,I Governo Amato,Ministro della Sanità,FRANCESCO,DE LORENZO
http://dati.camera.it/ocd/legislatura.rdf/repubblica_10,VI Governo Andreotti,Ministro del Lavoro e della Previdenza sociale,CARLO,DONAT CATTIN
http://dati.camera.it/ocd/legislatura.rdf/repubblica_10,VI Governo Andreotti,Ministro delle Finanze,SALVATORE,FORMICA
http://dati.camera.it/ocd/legislatura.rdf/repubblica_10,VII Governo Andreotti,Ministro delle Finanze,SALVATORE,FORMICA
http://dati.camera.it/ocd/legislatura.rdf/repubblica_10,VI Governo Andreotti,Ministro della Difesa,FERMO MINO,MARTINAZZOLI
http://dati.camera.it/ocd/legislatura.rdf/repubblica_10,VII Governo Andreotti,Ministro senza Portafoglio per gli Affari regionali e le riforme istituzionali,FERMO MINO,MARTINAZZOLI
http://dati.camera.it/ocd/legislatura.rdf/repubblica_10,VII Governo Andreotti,Ministro senza Portafoglio per le riforme istituzionali,FERMO MINO,MARTINAZZOLI
http://dati.camera.it/ocd/legislatura.rdf/repubblica_10,VI Governo Andreotti,Ministro della Pubblica Istruzione,SERGIO,MATTARELLA
http://dati.camera.it/ocd/legislatura.rdf/repubblica_12,I Governo Berlusconi,Ministro dell'Ambiente,ALTERO,MATTEOLI
http://dati.camera.it/ocd/legislatura.rdf/repubblica_12,I Governo Berlusconi,"Ministro per le Risorse agricole, Alimentari e Forestali",ADRIANA,POLI BORTONE
http://dati.camera.it/ocd/legislatura.rdf/repubblica_11,I Governo Ciampi,Ministro dell'Ambiente,FRANCESCO,RUTELLI
http://dati.camera.it/ocd/legislatura.rdf/repubblica_11,I Governo Ciampi,Ministro delle Finanze,VINCENZO ALFONSO,VISCO
http://dati.camera.it/ocd/legislatura.rdf/repubblica_10,VI Governo Andreotti,Ministro delle Partecipazioni statali,CARLO,FRACANZANI
http://dati.camera.it/ocd/legislatura.rdf/repubblica_10,VI Governo Andreotti,Ministro di Grazia e Giustizia,GIULIANO,VASSALLI
http://dati.camera.it/ocd/legislatura.rdf/repubblica_10,VI Governo Andreotti,Ministro senza Portafoglio per la funzione pubblica,REMO,GASPARI
http://dati.camera.it/ocd/legislatura.rdf/repubblica_10,VII Governo Andreotti,Ministro senza Portafoglio per la funzione pubblica,REMO,GASPARI
http://dati.camera.it/ocd/legislatura.rdf/repubblica_10,VI Governo Andreotti,Ministro dell'Interno,ANTONIO,GAVA
http://dati.camera.it/ocd/legislatura.rdf/repubblica_10,VI Governo Andreotti,Ministro dei Beni culturali e ambientali,FERDINANDO,FACCHIANO
http://dati.camera.it/ocd/legislatura.rdf/repubblica_10,VII Governo Andreotti,Ministro della Marina Mercantile,FERDINANDO,FACCHIANO
http://dati.camera.it/ocd/legislatura.rdf/repubblica_11,I Governo Amato,Ministro senza Portafoglio per il coordinamento della protezione civile,FERDINANDO,FACCHIANO
http://dati.camera.it/ocd/legislatura.rdf/repubblica_11,I Governo Amato,"Ministro dell'Industria, Commercio e Artigianato",GIUSEPPE,GUARINO
http://dati.camera.it/ocd/legislatura.rdf/repubblica_11,I Governo Amato,Ministro per le partecipazioni statali,GIUSEPPE,GUARINO
http://dati.camera.it/ocd/legislatura.rdf/repubblica_12,I Governo Dini,Ministro degli Affari esteri,SUSANNA,AGNELLI
http://dati.camera.it/ocd/legislatura.rdf/repubblica_12,I Governo Dini,Ministro del Bilancio e della programmazione economica,MARIO,ARCELLI
http://dati.camera.it/ocd/legislatura.rdf/repubblica_12,I Governo Dini,Ministro senza portafoglio per le Politiche dell'Unione Europea,MARIO,ARCELLI
http://dati.camera.it/ocd/legislatura.rdf/repubblica_11,I Governo Ciampi,"Ministro dell' Industria, commercio e artigianato",PAOLO,BARATTA
http://dati.camera.it/ocd/legislatura.rdf/repubblica_11,I Governo Ciampi,Ministro del Commercio con l'estero,PAOLO,BARATTA
http://dati.camera.it/ocd/legislatura.rdf/repubblica_12,I Governo Dini,Ministro dei Lavori pubblici,PAOLO,BARATTA
http://dati.camera.it/ocd/legislatura.rdf/repubblica_12,I Governo Dini,Ministro dell'Ambiente,PAOLO,BARATTA
http://dati.camera.it/ocd/legislatura.rdf/repubblica_11,I Governo Amato,Ministro senza portafoglio per il riordinamento delle partecipazioni statali,PAOLO,BARATTA
http://dati.camera.it/ocd/legislatura.rdf/repubblica_11,I Governo Ciampi,Ministro senza Portafoglio per i rapporti con il Parlamento,PAOLO,BARILE
http://dati.camera.it/ocd/legislatura.rdf/repubblica_11,I Governo Amato,Ministro del Tesoro,PIERO,BARUCCI
http://dati.camera.it/ocd/legislatura.rdf/repubblica_11,I Governo Ciampi,Ministro del Tesoro,PIERO,BARUCCI
http://dati.camera.it/ocd/legislatura.rdf/repubblica_11,I Governo Amato,Ministro senza Portafoglio per la Funzione pubblica,PIERO,BARUCCI
http://dati.camera.it/ocd/legislatura.rdf/repubblica_12,I Governo Berlusconi,Ministro senza portafoglio per gli Italiani nel mondo,SERGIO,BERLINGUER
http://dati.camera.it/ocd/legislatura.rdf/repubblica_11,I Governo Amato,Ministro senza Portafoglio per gli Affari sociali,ADRIANO,BOMPIANI
http://dati.camera.it/ocd/legislatura.rdf/repubblica_12,I Governo Dini,Ministro dell'Interno,ANTONIO,BRANCACCIO
http://dati.camera.it/ocd/legislatura.rdf/repubblica_12,I Governo Dini,Ministro senza Portafoglio,ANTONIO,BRANCACCIO
http://dati.camera.it/ocd/legislatura.rdf/repubblica_12,I Governo Dini,Ministro di Grazia e giustizia,VINCENZO,CAIANIELLO
http://dati.camera.it/ocd/legislatura.rdf/repubblica_12,I Governo Dini,Ministro dei Trasporti e della navigazione,GIOVANNI,CARAVALE
http://dati.camera.it/ocd/legislatura.rdf/repubblica_11,I Governo Ciampi,Ministro senza Portafoglio per la funzione pubblica,SABINO,CASSESE
http://dati.camera.it/ocd/legislatura.rdf/repubblica_11,I Governo Ciampi,Ministro del Turismo e spettaciolo,CARLO AZEGLIO,CIAMPI
http://dati.camera.it/ocd/legislatura.rdf/repubblica_11,I Governo Ciampi,Ministro dell'Interno,CARLO AZEGLIO,CIAMPI
http://dati.camera.it/ocd/legislatura.rdf/repubblica_11,I Governo Amato,Ministro senza Portafoglio per le politiche comunitarie,GIANFRANCO,CIAURRO
http://dati.camera.it/ocd/legislatura.rdf/repubblica_11,I Governo Amato,Ministro senza Portafoglio per gli Affari regionali,GIANFRANCO,CIAURRO
http://dati.camera.it/ocd/legislatura.rdf/repubblica_12,I Governo Dini,"Ministro dell'Industria, commercio e artigianato",ALBERTO,CLO'
http://dati.camera.it/ocd/legislatura.rdf/repubblica_12,I Governo Dini,Ministro del Commercio con l'estero,ALBERTO,CLO'
http://dati.camera.it/ocd/legislatura.rdf/repubblica_11,I Governo Ciampi,Ministro dell'Università e della ricerca scientifica e tecnologica,UMBERTO,COLOMBO
http://dati.camera.it/ocd/legislatura.rdf/repubblica_11,I Governo Amato,Ministro della Giustizia,GIOVANNI,CONSO
http://dati.camera.it/ocd/legislatura.rdf/repubblica_11,I Governo Ciampi,Ministro della Giustizia,GIOVANNI,CONSO
http://dati.camera.it/ocd/legislatura.rdf/repubblica_11,I Governo Ciampi,Ministro senza Portafoglio per gli Affari sociali,FERNANDA,CONTRI
http://dati.camera.it/ocd/legislatura.rdf/repubblica_12,I Governo Dini,Ministro della Difesa,DOMENICO,CORCIONE
http://dati.camera.it/ocd/legislatura.rdf/repubblica_12,I Governo Dini,Ministro dell'Interno,GIOVANNI RINALDO,CORONAS
http://dati.camera.it/ocd/legislatura.rdf/repubblica_11,I Governo Amato,Ministro dell'Agricoltura e Foreste,ALFREDO,DIANA
http://dati.camera.it/ocd/legislatura.rdf/repubblica_11,I Governo Ciampi,"Ministro per le Risorse agricole, alimentari e forestali",ALFREDO,DIANA
http://dati.camera.it/ocd/legislatura.rdf/repubblica_11,I Governo Ciampi,Ministro dell'Agricoltura e Foreste,ALFREDO,DIANA
http://dati.camera.it/ocd/legislatura.rdf/repubblica_12,I Governo Berlusconi,Ministro senza Portafoglio per i rapporti con il Parlamento,GIULIANO,FERRARA
http://dati.camera.it/ocd/legislatura.rdf/repubblica_11,I Governo Ciampi,Ministro delle Finanze,FRANCO,GALLO
http://dati.camera.it/ocd/legislatura.rdf/repubblica_12,I Governo Dini,Ministro delle Poste e telecomunicazioni,AGOSTINO,GAMBINO
http://dati.camera.it/ocd/legislatura.rdf/repubblica_12,I Governo Dini,Ministro della Sanità,ELIO,GUZZANTI
http://dati.camera.it/ocd/legislatura.rdf/repubblica_12,I Governo Dini,"Ministro per le Risorse agricole, alimentari e forestali",WALTER,LUCHETTI
http://dati.camera.it/ocd/legislatura.rdf/repubblica_12,I Governo Dini,Ministro del Bilancio e della programmazione economica,RAINER,MASERA
http://dati.camera.it/ocd/legislatura.rdf/repubblica_12,I Governo Dini,Ministro senza portafoglio per le Politiche dell'Unione Europea,RAINER,MASERA
http://dati.camera.it/ocd/legislatura.rdf/repubblica_12,I Governo Dini,Ministro senza portafoglio per la Funzione pubblica,GIOVANNI,MOTZO
http://dati.camera.it/ocd/legislatura.rdf/repubblica_12,I Governo Dini,Ministro senza portafoglio per le Riforme istituzionali,GIOVANNI,MOTZO
http://dati.camera.it/ocd/legislatura.rdf/repubblica_12,I Governo Dini,Ministro senza portafoglio per gli Affari regionali,GIOVANNI,MOTZO
http://dati.camera.it/ocd/legislatura.rdf/repubblica_11,I Governo Ciampi,Ministro senza Portafoglio per le politiche comunitarie,LIVIO,PALADIN
http://dati.camera.it/ocd/legislatura.rdf/repubblica_12,I Governo Dini,Ministro dei Beni culturali e ambientali,ANTONIO,PAOLUCCI
http://dati.camera.it/ocd/legislatura.rdf/repubblica_11,I Governo Amato,Ministro dell'Ambiente,CARLO,RIPA DI MEANA
http://dati.camera.it/ocd/legislatura.rdf/repubblica_11,I Governo Amato,Ministro dei Beni culturali ed ambientali,ALBERTO,RONCHEY
http://dati.camera.it/ocd/legislatura.rdf/repubblica_11,I Governo Ciampi,Ministro dei Beni culturali e ambientali,ALBERTO,RONCHEY
http://dati.camera.it/ocd/legislatura.rdf/repubblica_12,I Governo Dini,Ministro dell'Università' e della ricerca scientifica e tecnologica,GIORGIO,SALVINI
http://dati.camera.it/ocd/legislatura.rdf/repubblica_11,I Governo Ciampi,"Ministro dell'Industria, commercio e artigianato",PAOLO,SAVONA
http://dati.camera.it/ocd/legislatura.rdf/repubblica_10,VI Governo Andreotti,Ministro del Commercio con l'Estero,RENATO,RUGGIERO
http://dati.camera.it/ocd/legislatura.rdf/repubblica_10,VI Governo Andreotti,Ministro del Turismo e Spettacolo,FRANCO,CARRARO
http://dati.camera.it/ocd/legislatura.rdf/repubblica_10,VI Governo Andreotti,Ministro dell'Agricoltura e delle Foreste,VITO,SACCOMANDI
http://dati.camera.it/ocd/legislatura.rdf/repubblica_10,VI Governo Andreotti,Ministro delle Partecipazioni statali,FRANCO,PIGA
http://dati.camera.it/ocd/legislatura.rdf/repubblica_10,VI Governo Andreotti,Ministro del Turismo e Spettacolo,CARLO,TOGNOLI
http://dati.camera.it/ocd/legislatura.rdf/repubblica_10,VII Governo Andreotti,Ministro del Turismo,CARLO,TOGNOLI
http://dati.camera.it/ocd/legislatura.rdf/repubblica_12,I Governo Berlusconi,Ministro della Pubblica Istruzione,FRANCESCO,D'ONOFRIO
http://dati.camera.it/ocd/legislatura.rdf/repubblica_12,I Governo Berlusconi,Ministro senza Portafoglio per le politiche dell'Unione europea,DOMENICO,COMINO
http://dati.camera.it/ocd/legislatura.rdf/repubblica_10,VII Governo Andreotti,Ministro del Commercio con l'Estero,VITO,LATTANZIO
http://dati.camera.it/ocd/legislatura.rdf/repubblica_10,VI Governo Andreotti,Ministro senza Portafoglio per il coordinamento della Protezione civile,VITO,LATTANZIO
http://dati.camera.it/ocd/legislatura.rdf/repubblica_12,I Governo Berlusconi,"Ministro dell'Industria, Commercio e Artigianato",VITO,GNUTTI
http://dati.camera.it/ocd/legislatura.rdf/repubblica_10,VII Governo Andreotti,Ministro del Lavoro e della Previdenza Sociale,FRANCO,MARINI
http://dati.camera.it/ocd/legislatura.rdf/repubblica_12,I Governo Berlusconi,Ministro dell'Interno,ROBERTO ERNESTO,MARONI
http://dati.camera.it/ocd/legislatura.rdf/repubblica_11,I Governo Amato,Ministro delle Poste e delle Telecomunicazioni,MAURIZIO,PAGANI
http://dati.camera.it/ocd/legislatura.rdf/repubblica_11,I Governo Ciampi,Ministro delle Poste e delle telecomunicazioni,MAURIZIO,PAGANI
http://dati.camera.it/ocd/legislatura.rdf/repubblica_10,VI Governo Andreotti,"Ministro dell'Università, della Ricerca Scientifica e Tecnologica",ANTONIO,RUBERTI
http://dati.camera.it/ocd/legislatura.rdf/repubblica_10,VII Governo Andreotti,Ministro dell'Università e della Ricerca Scientifica e Tecnologica,ANTONIO,RUBERTI
http://dati.camera.it/ocd/legislatura.rdf/repubblica_12,I Governo Berlusconi,Ministro del Commercio con l'Estero,GIORGIO,BERNINI
http://dati.camera.it/ocd/legislatura.rdf/repubblica_10,VI Governo Andreotti,Ministro delle Poste e delle Telecomunicazioni,OSCAR,MAMMI'
http://dati.camera.it/ocd/legislatura.rdf/repubblica_11,I Governo Ciampi,Ministro degli Affari esteri,LEOPOLDO,ELIA
http://dati.camera.it/ocd/legislatura.rdf/repubblica_11,I Governo Ciampi,Ministro senza Portafoglio per le riforme istituzionali ed elettorali,LEOPOLDO,ELIA
http://dati.camera.it/ocd/legislatura.rdf/repubblica_11,I Governo Ciampi,Ministro del Lavoro e della previdenza sociale,LUIGI,GIUGNI
http://dati.camera.it/ocd/legislatura.rdf/repubblica_12,I Governo Berlusconi,Ministro senza Portafoglio per la Famiglia e Solidarietà sociale,ANTONIO,GUIDI
http://dati.camera.it/ocd/legislatura.rdf/repubblica_10,VI Governo Andreotti,Ministro del Lavoro e della Previdenza sociale,ROSA,JERVOLINO RUSSO
http://dati.camera.it/ocd/legislatura.rdf/repubblica_11,I Governo Amato,Ministro della Pubblica Istruzione,ROSA,JERVOLINO RUSSO
http://dati.camera.it/ocd/legislatura.rdf/repubblica_11,I Governo Ciampi,Ministro della Pubblica istruzione,ROSA,JERVOLINO RUSSO
http://dati.camera.it/ocd/legislatura.rdf/repubblica_10,VI Governo Andreotti,Ministro senza Portafoglio per gli Affari sociali,ROSA,JERVOLINO RUSSO
http://dati.camera.it/ocd/legislatura.rdf/repubblica_10,VII Governo Andreotti,Ministro senza Portafoglio per gli Affari sociali,ROSA,JERVOLINO RUSSO
http://dati.camera.it/ocd/legislatura.rdf/repubblica_12,I Governo Berlusconi,Ministro degli Affari Esteri,ANTONIO,MARTINO
http://dati.camera.it/ocd/legislatura.rdf/repubblica_12,I Governo Berlusconi,Ministro dell'Universita' e della Ricerca Scientifica e Tecnologica,STEFANO,PODESTA'
http://dati.camera.it/ocd/legislatura.rdf/repubblica_12,I Governo Berlusconi,Ministro delle Finanze,GIULIO CARLO DANILO,TREMONTI
http://dati.camera.it/ocd/legislatura.rdf/repubblica_12,I Governo Berlusconi,Ministro senza Portafoglio per la funzione pubblica,GIULIANO,URBANI
http://dati.camera.it/ocd/legislatura.rdf/repubblica_12,I Governo Berlusconi,Ministro senza Portafoglio per gli Affari regionali,GIULIANO,URBANI
http://dati.camera.it/ocd/legislatura.rdf/repubblica_10,VII Governo Andreotti,Ministro della Pubblica Istruzione,RICCARDO,MISASI
http://dati.camera.it/ocd/legislatura.rdf/repubblica_10,VI Governo Andreotti,Ministro senza Portafoglio per gli interventi straordinari nel Mezzogiorno,RICCARDO,MISASI
http://dati.camera.it/ocd/legislatura.rdf/repubblica_10,VI Governo Andreotti,Ministro dei Lavori Pubblici,GIOVANNI,PRANDINI
http://dati.camera.it/ocd/legislatura.rdf/repubblica_10,VII Governo Andreotti,Ministro dei Lavori Pubblici,GIOVANNI,PRANDINI
http://dati.camera.it/ocd/legislatura.rdf/repubblica_12,I Governo Berlusconi,Ministro dei Lavori Pubblici,ROBERTO,RADICE
http://dati.camera.it/ocd/legislatura.rdf/repubblica_12,I Governo Berlusconi,Ministro della Difesa,CESARE,PREVITI
http://dati.camera.it/ocd/legislatura.rdf/repubblica_11,I Governo Amato,Ministro dei Lavori pubblici,FRANCESCO,MERLONI
http://dati.camera.it/ocd/legislatura.rdf/repubblica_11,I Governo Ciampi,Ministro dei Lavori pubblici,FRANCESCO,MERLONI
http://dati.camera.it/ocd/legislatura.rdf/repubblica_12,I Governo Dini,Ministro senza portafoglio per la Funzione pubblica,FRANCO,FRATTINI
http://dati.camera.it/ocd/legislatura.rdf/repubblica_12,I Governo Dini,Ministro senza portafoglio per gli Affari regionali,FRANCO,FRATTINI
http://dati.camera.it/ocd/legislatura.rdf/repubblica_10,VI Governo Andreotti,Ministro senza Portafoglio per gli interventi straordinari nel Mezzogiorno,GIOVANNI EUGENIO,MARONGIU
http://dati.camera.it/ocd/legislatura.rdf/repubblica_12,I Governo Dini,Ministro del Lavoro e della previdenza sociale,TIZIANO,TREU
http://dati.camera.it/ocd/legislatura.rdf/repubblica_12,I Governo Berlusconi,Ministro del Tesoro,LAMBERTO,DINI
http://dati.camera.it/ocd/legislatura.rdf/repubblica_12,I Governo Dini,Ministro del Tesoro,LAMBERTO,DINI
