d,cognome,nome,legislatura,gruppoParlamentare
http://dati.camera.it/ocd/deputato.rdf/d306064_17,SOTTANELLI,GIULIO CESARE,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,PRESIDENTE
http://dati.camera.it/ocd/deputato.rdf/d306066_17,CAPELLI,ROBERTO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,VICEPRESIDENTE
http://dati.camera.it/ocd/deputato.rdf/d306066_17,CAPELLI,ROBERTO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,RAPPRESENTANTE COMPONENTE GRUPPO MISTO
http://dati.camera.it/ocd/deputato.rdf/d306066_17,CAPELLI,ROBERTO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,DELEGATO D'AULA
http://dati.camera.it/ocd/deputato.rdf/d306085_17,D'UVA,FRANCESCO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,VICEPRESIDENTE
http://dati.camera.it/ocd/deputato.rdf/d306085_17,D'UVA,FRANCESCO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,DELEGATO D'AULA
http://dati.camera.it/ocd/deputato.rdf/d306091_17,VILLAROSA,ALESSIO MATTIA,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,VICEPRES. VICARIO
http://dati.camera.it/ocd/deputato.rdf/d306091_17,VILLAROSA,ALESSIO MATTIA,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,VICEPRES. VICARIO - PORTAVOCE
http://dati.camera.it/ocd/deputato.rdf/d306091_17,VILLAROSA,ALESSIO MATTIA,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,PRESIDENTE
http://dati.camera.it/ocd/deputato.rdf/d306092_17,ARTINI,MASSIMO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,RAPPRESENTANTE COMPONENTE GRUPPO MISTO
http://dati.camera.it/ocd/deputato.rdf/d306092_17,ARTINI,MASSIMO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,VICEPRESIDENTE
http://dati.camera.it/ocd/deputato.rdf/d3060_4,GUERRINI,GIORGIO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_04,SEGRETARIO
http://dati.camera.it/ocd/deputato.rdf/d3060_4,GUERRINI,GIORGIO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_04,MEMBRO DEL C.D.
http://dati.camera.it/ocd/deputato.rdf/d3060_5,GUERRINI,GIORGIO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_05,VICEPRESIDENTE
http://dati.camera.it/ocd/deputato.rdf/d306139_17,STUMPO,NICOLA,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,SEGRETARIO
http://dati.camera.it/ocd/deputato.rdf/d306176_17,MAURI,MATTEO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,TESORIERE
http://dati.camera.it/ocd/deputato.rdf/d306176_17,MAURI,MATTEO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,VICEPRES. VICARIO
http://dati.camera.it/ocd/deputato.rdf/d306176_17,MAURI,MATTEO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,DELEGATO D'AULA
http://dati.camera.it/ocd/deputato.rdf/d306181_17,ROMANO,ANDREA,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,PRESIDENTE
http://dati.camera.it/ocd/deputato.rdf/d306194_17,LAFORGIA,FRANCESCO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,PRESIDENTE
http://dati.camera.it/ocd/deputato.rdf/d306220_17,LIBRANDI,GIANFRANCO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,TESORIERE
http://dati.camera.it/ocd/deputato.rdf/d306226_17,CASO,VINCENZO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,VICEPRESIDENTE
http://dati.camera.it/ocd/deputato.rdf/d306226_17,CASO,VINCENZO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,TESORIERE
http://dati.camera.it/ocd/deputato.rdf/d306226_17,CASO,VINCENZO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,VICEPRES. VICARIO - PORTAVOCE
http://dati.camera.it/ocd/deputato.rdf/d306232_17,PESCO,DANIELE,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,VICEPRES. VICARIO - PORTAVOCE
http://dati.camera.it/ocd/deputato.rdf/d306232_17,PESCO,DANIELE,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,TESORIERE
http://dati.camera.it/ocd/deputato.rdf/d306232_17,PESCO,DANIELE,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,VICEPRESIDENTE
http://dati.camera.it/ocd/deputato.rdf/d306243_17,CARUSO,MARIO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,MEMBRO DEL C.D.
http://dati.camera.it/ocd/deputato.rdf/d306243_17,CARUSO,MARIO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,TESORIERE
http://dati.camera.it/ocd/deputato.rdf/d306274_17,MARCON,GIULIO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,PRESIDENTE
http://dati.camera.it/ocd/deputato.rdf/d306276_17,CAUSIN,ANDREA,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,MEMBRO DEL C.D.
http://dati.camera.it/ocd/deputato.rdf/d306282_17,PAGLIA,GIOVANNI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,TESORIERE
http://dati.camera.it/ocd/deputato.rdf/d306296_17,DE MITA,GIUSEPPE,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,VICEPRES. VICARIO
http://dati.camera.it/ocd/deputato.rdf/d306296_17,DE MITA,GIUSEPPE,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,DELEGATO D'AULA
http://dati.camera.it/ocd/deputato.rdf/d306306_17,BOSCO,ANTONINO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,MEMBRO DEL C.D.
http://dati.camera.it/ocd/deputato.rdf/d306306_17,BOSCO,ANTONINO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,DELEGATO D'AULA
http://dati.camera.it/ocd/deputato.rdf/d306310_17,MAIETTA,PASQUALE,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,TESORIERE
http://dati.camera.it/ocd/deputato.rdf/d306521_17,ZARATTI,FILIBERTO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,SEGRETARIO
http://dati.camera.it/ocd/deputato.rdf/d306582_17,GUIDESI,GUIDO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,DELEGATO D'AULA
http://dati.camera.it/ocd/deputato.rdf/d3080_1,GUI,LUIGI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_01,MEMBRO DEL C.D.
http://dati.camera.it/ocd/deputato.rdf/d3080_3,GUI,LUIGI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_03,PRESIDENTE
http://dati.camera.it/ocd/deputato.rdf/d3100_6,GUNNELLA,ARISTIDE,http://dati.camera.it/ocd/legislatura.rdf/repubblica_06,SEGRETARIO
http://dati.camera.it/ocd/deputato.rdf/d31080_16,PATARINO,CARMINE SANTO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_16,VICEPRESIDENTE
http://dati.camera.it/ocd/deputato.rdf/d3120_2,INGRAO,PIETRO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_02,MEMBRO DEL C.D.
http://dati.camera.it/ocd/deputato.rdf/d3120_3,INGRAO,PIETRO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_03,VICEPRESIDENTE
http://dati.camera.it/ocd/deputato.rdf/d3120_4,INGRAO,PIETRO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_04,PRESIDENTE
http://dati.camera.it/ocd/deputato.rdf/d3120_4,INGRAO,PIETRO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_04,VICEPRESIDENTE
http://dati.camera.it/ocd/deputato.rdf/d3120_5,INGRAO,PIETRO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_05,PRESIDENTE
http://dati.camera.it/ocd/deputato.rdf/d3230_6,LA LOGGIA,GIUSEPPE,http://dati.camera.it/ocd/legislatura.rdf/repubblica_06,VICEPRESIDENTE
http://dati.camera.it/ocd/deputato.rdf/d3250_1,LA MALFA,UGO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_01,PRESIDENTE
http://dati.camera.it/ocd/deputato.rdf/d3250_4,LA MALFA,UGO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_04,PRESIDENTE
http://dati.camera.it/ocd/deputato.rdf/d3250_5,LA MALFA,UGO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_05,PRESIDENTE
http://dati.camera.it/ocd/deputato.rdf/d3250_6,LA MALFA,UGO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_06,PRESIDENTE
http://dati.camera.it/ocd/deputato.rdf/d33020_16,EVANGELISTI,FABIO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_16,DELEGATO D'AULA
http://dati.camera.it/ocd/deputato.rdf/d33020_16,EVANGELISTI,FABIO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_16,VICEPRES. VICARIO
http://dati.camera.it/ocd/deputato.rdf/d3320_3,LAURO,ACHILLE,http://dati.camera.it/ocd/legislatura.rdf/repubblica_03,PRESIDENTE
http://dati.camera.it/ocd/deputato.rdf/d34090_11,PETRINI,PIERLUIGI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_11,VICEPRES. VICARIO
http://dati.camera.it/ocd/deputato.rdf/d34090_11,PETRINI,PIERLUIGI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_11,MEMBRO DEL C.D.
http://dati.camera.it/ocd/deputato.rdf/d34090_12,PETRINI,PIERLUIGI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_12,PRESIDENTE
http://dati.camera.it/ocd/deputato.rdf/d34090_12,PETRINI,PIERLUIGI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_12,VICEPRES. VICARIO
http://dati.camera.it/ocd/deputato.rdf/d34110_12,PINZA,ROBERTO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_12,VICEPRESIDENTE
http://dati.camera.it/ocd/deputato.rdf/d34110_12,PINZA,ROBERTO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_12,MEMBRO DEL C.D.
http://dati.camera.it/ocd/deputato.rdf/d34120_11,PIOLI,CLAUDIO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_11,MEMBRO DEL C.D.
http://dati.camera.it/ocd/deputato.rdf/d34130_11,PISCITELLO,CALOGERO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_11,SEGRETARIO
http://dati.camera.it/ocd/deputato.rdf/d34130_13,PISCITELLO,CALOGERO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_13,PRESIDENTE
http://dati.camera.it/ocd/deputato.rdf/d34130_13,PISCITELLO,CALOGERO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_13,VICEPRESIDENTE
http://dati.camera.it/ocd/deputato.rdf/d34150_11,PIZZINATO,ANTONIO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_11,MEMBRO DEL C.D.
http://dati.camera.it/ocd/deputato.rdf/d34170_11,POLIZIO,FRANCESCO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_11,MEMBRO DEL C.D.
http://dati.camera.it/ocd/deputato.rdf/d34190_12,POLLI,MAURO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_12,SEGRETARIO AMM.
http://dati.camera.it/ocd/deputato.rdf/d34330_12,ROSITANI,GUGLIELMO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_12,MEMBRO DEL C.D.
http://dati.camera.it/ocd/deputato.rdf/d34340_11,ROSSI,LUIGI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_11,MEMBRO DEL C.D.
http://dati.camera.it/ocd/deputato.rdf/d34340_11,ROSSI,LUIGI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_11,PORTAVOCE
http://dati.camera.it/ocd/deputato.rdf/d34340_12,ROSSI,LUIGI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_12,VICEPRESIDENTE
http://dati.camera.it/ocd/deputato.rdf/d34340_12,ROSSI,LUIGI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_12,SEGRETARIO
http://dati.camera.it/ocd/deputato.rdf/d34530_11,SOLLAZZO,ANGELINO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_11,VICEPRESIDENTE
http://dati.camera.it/ocd/deputato.rdf/d34580_14,TABACCI,BRUNO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_14,MEMBRO DEL C.D.
http://dati.camera.it/ocd/deputato.rdf/d34580_16,TABACCI,BRUNO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_16,VICEPRESIDENTE
http://dati.camera.it/ocd/deputato.rdf/d34590_13,TATTARINI,FLAVIO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_13,MEMBRO DEL C.D.
http://dati.camera.it/ocd/deputato.rdf/d3460_2,LOMBARDI,RICCARDO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_02,MEMBRO DEL C.D.
http://dati.camera.it/ocd/deputato.rdf/d3460_3,LOMBARDI,RICCARDO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_03,MEMBRO DEL C.D.
http://dati.camera.it/ocd/deputato.rdf/d34650_15,TURCI,LANFRANCO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_15,VICEPRESIDENTE
http://dati.camera.it/ocd/deputato.rdf/d3470_0,LONGO,LUIGI,http://dati.camera.it/ocd/legislatura.rdf/costituente,PRESIDENTE
http://dati.camera.it/ocd/deputato.rdf/d3470_1,LONGO,LUIGI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_01,MEMBRO DEL C.D.
http://dati.camera.it/ocd/deputato.rdf/d3470_2,LONGO,LUIGI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_02,MEMBRO DEL C.D.
http://dati.camera.it/ocd/deputato.rdf/d34730_11,VITO,ELIO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_11,SEGRETARIO
http://dati.camera.it/ocd/deputato.rdf/d34730_12,VITO,ELIO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_12,VICEPRESIDENTE
http://dati.camera.it/ocd/deputato.rdf/d34730_13,VITO,ELIO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_13,VICEPRES. VICARIO
http://dati.camera.it/ocd/deputato.rdf/d34730_13,VITO,ELIO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_13,MEMBRO DEL C.D.
http://dati.camera.it/ocd/deputato.rdf/d34730_14,VITO,ELIO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_14,PRESIDENTE
http://dati.camera.it/ocd/deputato.rdf/d34730_14,VITO,ELIO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_14,MEMBRO DEL C.D.
http://dati.camera.it/ocd/deputato.rdf/d34730_15,VITO,ELIO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_15,PRESIDENTE
http://dati.camera.it/ocd/deputato.rdf/d34750_13,VOZZA,SALVATORE,http://dati.camera.it/ocd/legislatura.rdf/repubblica_13,SEGRETARIO
http://dati.camera.it/ocd/deputato.rdf/d34770_13,ZAGATTI,ALFREDO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_13,MEMBRO DEL C.D.
http://dati.camera.it/ocd/deputato.rdf/d3480_10,LO PORTO,GUIDO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_10,VICEPRESIDENTE
http://dati.camera.it/ocd/deputato.rdf/d34810_12,GUERRA,MAURO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_12,VICEPRESIDENTE
http://dati.camera.it/ocd/deputato.rdf/d34810_13,GUERRA,MAURO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_13,VICEPRESIDENTE
http://dati.camera.it/ocd/deputato.rdf/d34940_13,ACIERNO,ALBERTO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_13,SEGRETARIO
http://dati.camera.it/ocd/deputato.rdf/d34940_13,ACIERNO,ALBERTO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_13,VICEPRESIDENTE
http://dati.camera.it/ocd/deputato.rdf/d34940_13,ACIERNO,ALBERTO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_13,COMITATO DIRETTIVO
http://dati.camera.it/ocd/deputato.rdf/d34980_13,AGOSTINI,MAURO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_13,MEMBRO DEL C.D.
http://dati.camera.it/ocd/deputato.rdf/d34980_14,AGOSTINI,MAURO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_14,VICEPRESIDENTE
http://dati.camera.it/ocd/deputato.rdf/d34980_14,AGOSTINI,MAURO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_14,MEMBRO DEL C.D.
http://dati.camera.it/ocd/deputato.rdf/d35000_12,ALIPRANDI,VITTORIO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_12,VICEPRESIDENTE
http://dati.camera.it/ocd/deputato.rdf/d3510_3,LUCIFREDI,ROBERTO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_03,MEMBRO DEL C.D.
http://dati.camera.it/ocd/deputato.rdf/d35110_13,BACCINI,MARIO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_13,SEGRETARIO
http://dati.camera.it/ocd/deputato.rdf/d35110_14,BACCINI,MARIO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_14,MEMBRO DEL C.D.
http://dati.camera.it/ocd/deputato.rdf/d35110_16,BACCINI,MARIO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_16,MEMBRO DEL C.D.
http://dati.camera.it/ocd/deputato.rdf/d35120_14,BAIAMONTE,GIACOMO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_14,MEMBRO DEL C.D.
http://dati.camera.it/ocd/deputato.rdf/d35140_13,BALLAMAN,EDOUARD,http://dati.camera.it/ocd/legislatura.rdf/repubblica_13,SEGRETARIO AMM.
http://dati.camera.it/ocd/deputato.rdf/d35140_13,BALLAMAN,EDOUARD,http://dati.camera.it/ocd/legislatura.rdf/repubblica_13,SEGRETARIO
http://dati.camera.it/ocd/deputato.rdf/d35210_12,BASILE,EMANUELE,http://dati.camera.it/ocd/legislatura.rdf/repubblica_12,MEMBRO DEL C.D.
http://dati.camera.it/ocd/deputato.rdf/d35270_13,BECCHETTI,PAOLO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_13,MEMBRO DEL C.D.
http://dati.camera.it/ocd/deputato.rdf/d35300_13,BENEDETTI VALENTINI,DOMENICO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_13,VICEPRESIDENTE
http://dati.camera.it/ocd/deputato.rdf/d35370_12,BERTUCCI,MAURIZIO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_12,SEGRETARIO ORGANIZZATIVO
http://dati.camera.it/ocd/deputato.rdf/d35370_13,BERTUCCI,MAURIZIO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_13,MEMBRO DEL C.D.
http://dati.camera.it/ocd/deputato.rdf/d35370_14,BERTUCCI,MAURIZIO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_14,VICEPRESIDENTE
http://dati.camera.it/ocd/deputato.rdf/d35370_14,BERTUCCI,MAURIZIO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_14,DELEGATO D'AULA
http://dati.camera.it/ocd/deputato.rdf/d35380_12,BIANCHI,GIOVANNI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_12,MEMBRO DEL C.D.
http://dati.camera.it/ocd/deputato.rdf/d35400_13,BIELLI,VALTER,http://dati.camera.it/ocd/legislatura.rdf/repubblica_13,MEMBRO DEL C.D.
http://dati.camera.it/ocd/deputato.rdf/d35400_14,BIELLI,VALTER,http://dati.camera.it/ocd/legislatura.rdf/repubblica_14,MEMBRO DEL C.D.
http://dati.camera.it/ocd/deputato.rdf/d35490_13,BONITO,FRANCESCO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_13,MEMBRO DEL C.D.
http://dati.camera.it/ocd/deputato.rdf/d35490_14,BONITO,FRANCESCO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_14,MEMBRO DEL C.D.
http://dati.camera.it/ocd/deputato.rdf/d35500_15,BONO,NICOLA,http://dati.camera.it/ocd/legislatura.rdf/repubblica_15,DELEGATO D'AULA
http://dati.camera.it/ocd/deputato.rdf/d35560_13,BOVA,DOMENICO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_13,MEMBRO DEL C.D.
http://dati.camera.it/ocd/deputato.rdf/d35560_14,BOVA,DOMENICO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_14,MEMBRO DEL C.D.
http://dati.camera.it/ocd/deputato.rdf/d35590_13,BRACCO,FABRIZIO FELICE,http://dati.camera.it/ocd/legislatura.rdf/repubblica_13,MEMBRO DEL C.D.
http://dati.camera.it/ocd/deputato.rdf/d35600_12,BROGLIA,GIAN PIERO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_12,MEMBRO DEL C.D.
http://dati.camera.it/ocd/deputato.rdf/d35610_12,BRUGGER,SIEGFRIED,http://dati.camera.it/ocd/legislatura.rdf/repubblica_12,PRESIDENTE
http://dati.camera.it/ocd/deputato.rdf/d35610_13,BRUGGER,SIEGFRIED,http://dati.camera.it/ocd/legislatura.rdf/repubblica_13,VICEPRES. VICARIO
http://dati.camera.it/ocd/deputato.rdf/d35610_14,BRUGGER,SIEGFRIED,http://dati.camera.it/ocd/legislatura.rdf/repubblica_14,VICEPRESIDENTE
http://dati.camera.it/ocd/deputato.rdf/d35610_14,BRUGGER,SIEGFRIED,http://dati.camera.it/ocd/legislatura.rdf/repubblica_14,RAPPRESENTANTE COMPONENTE GRUPPO MISTO
http://dati.camera.it/ocd/deputato.rdf/d35610_15,BRUGGER,SIEGFRIED,http://dati.camera.it/ocd/legislatura.rdf/repubblica_15,VICEPRESIDENTE
http://dati.camera.it/ocd/deputato.rdf/d35610_15,BRUGGER,SIEGFRIED,http://dati.camera.it/ocd/legislatura.rdf/repubblica_15,RAPPRESENTANTE COMPONENTE GRUPPO MISTO
http://dati.camera.it/ocd/deputato.rdf/d35610_15,BRUGGER,SIEGFRIED,http://dati.camera.it/ocd/legislatura.rdf/repubblica_15,PRESIDENTE
http://dati.camera.it/ocd/deputato.rdf/d35610_16,BRUGGER,SIEGFRIED,http://dati.camera.it/ocd/legislatura.rdf/repubblica_16,PRESIDENTE
http://dati.camera.it/ocd/deputato.rdf/d35640_12,BUTTIGLIONE,ROCCO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_12,MEMBRO DEL C.D.
http://dati.camera.it/ocd/deputato.rdf/d35640_12,BUTTIGLIONE,ROCCO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_12,VICEPRESIDENTE
http://dati.camera.it/ocd/deputato.rdf/d35640_14,BUTTIGLIONE,ROCCO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_14,PRESIDENTE
http://dati.camera.it/ocd/deputato.rdf/d35640_17,BUTTIGLIONE,ROCCO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,VICEPRES. VICARIO
http://dati.camera.it/ocd/deputato.rdf/d35640_17,BUTTIGLIONE,ROCCO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,RAPPRESENTANTE COMPONENTE GRUPPO MISTO
http://dati.camera.it/ocd/deputato.rdf/d35640_17,BUTTIGLIONE,ROCCO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,VICEPRESIDENTE
http://dati.camera.it/ocd/deputato.rdf/d35710_12,CANAVESE,CRISTOFORO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_12,MEMBRO DEL C.D.
http://dati.camera.it/ocd/deputato.rdf/d35760_14,CARDIELLO,FRANCO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_14,MEMBRO DEL C.D.
http://dati.camera.it/ocd/deputato.rdf/d35830_12,CASELLI,FLAVIO GIOVANNI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_12,VICEPRESIDENTE
http://dati.camera.it/ocd/deputato.rdf/d35830_12,CASELLI,FLAVIO GIOVANNI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_12,SEGRETARIO
http://dati.camera.it/ocd/deputato.rdf/d35850_13,CAVALIERE,ENRICO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_13,VICEPRESIDENTE
http://dati.camera.it/ocd/deputato.rdf/d35910_13,CENNAMO,ALDO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_13,MEMBRO DEL C.D.
http://dati.camera.it/ocd/deputato.rdf/d35910_14,CENNAMO,ALDO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_14,MEMBRO DEL C.D.
http://dati.camera.it/ocd/deputato.rdf/d35970_16,CICU,SALVATORE,http://dati.camera.it/ocd/legislatura.rdf/repubblica_16,VICEPRESIDENTE
http://dati.camera.it/ocd/deputato.rdf/d35980_12,CIOCCHETTI,LUCIANO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_12,MEMBRO DEL C.D.
http://dati.camera.it/ocd/deputato.rdf/d36070_14,CONTE,GIANFRANCO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_14,MEMBRO DEL C.D.
http://dati.camera.it/ocd/deputato.rdf/d36070_14,CONTE,GIANFRANCO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_14,TESORIERE
http://dati.camera.it/ocd/deputato.rdf/d36070_15,CONTE,GIANFRANCO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_15,TESORIERE
http://dati.camera.it/ocd/deputato.rdf/d36070_16,CONTE,GIANFRANCO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_16,TESORIERE
http://dati.camera.it/ocd/deputato.rdf/d36070_16,CONTE,GIANFRANCO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_16,MEMBRO DEL C.D.
http://dati.camera.it/ocd/deputato.rdf/d3610_3,MALAGODI,GIOVANNI FRANCESCO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_03,PRESIDENTE
http://dati.camera.it/ocd/deputato.rdf/d36150_12,DALLARA,GIUSEPPE LORENZO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_12,MEMBRO DEL C.D.
http://dati.camera.it/ocd/deputato.rdf/d36160_12,DANIELI,FRANCO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_12,MEMBRO DEL C.D.
http://dati.camera.it/ocd/deputato.rdf/d36200_13,DE MURTAS,GIOVANNI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_13,TESORIERE
http://dati.camera.it/ocd/deputato.rdf/d36260_12,DEL TURCO,OTTAVIANO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_12,VICEPRESIDENTE
http://dati.camera.it/ocd/deputato.rdf/d36280_12,DELLA VALLE,RAFFAELE,http://dati.camera.it/ocd/legislatura.rdf/repubblica_12,PRESIDENTE
http://dati.camera.it/ocd/deputato.rdf/d36330_13,DI CAPUA,FABIO CLAUDIO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_13,VICEPRES. VICARIO
http://dati.camera.it/ocd/deputato.rdf/d36360_12,DI LUCA,ALBERTO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_12,TESORIERE
http://dati.camera.it/ocd/deputato.rdf/d36360_13,DI LUCA,ALBERTO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_13,MEMBRO DEL C.D.
http://dati.camera.it/ocd/deputato.rdf/d36360_13,DI LUCA,ALBERTO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_13,TESORIERE
