nome,cognome,gender,legislatura
GIANNA,SERRA,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_10
GIANNA,SERRA,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_11
GIOVANNA MARIA,TEALDI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_10
GIOVANNA MARIA,TEALDI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_11
LIVIA,TURCO,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_10
LIVIA,TURCO,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_11
LIVIA,TURCO,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_12
LIVIA,TURCO,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_13
LIVIA,TURCO,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_14
LEONILDE,IOTTI,female,http://dati.camera.it/ocd/legislatura.rdf/costituente
LEONILDE,IOTTI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_10
LEONILDE,IOTTI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_11
LEONILDE,IOTTI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_12
LEONILDE,IOTTI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_13
ELISABETTA,BERTOTTI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_11
ELISABETTA,BERTOTTI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_12
ANNA MARIA,BIRICOTTI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_11
ANNA MARIA,BIRICOTTI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_12
ANNA MARIA,BIRICOTTI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_13
MARIDA,BOLOGNESI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_11
MARIDA,BOLOGNESI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_12
MARIDA,BOLOGNESI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_13
MARIDA,BOLOGNESI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_14
MAURA,CAMOIRANO,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_11
MAURA,CAMOIRANO,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_12
MAURA,CAMOIRANO,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_13
MARIA SIMONA,DALLA CHIESA,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_11
MARIA SIMONA,DALLA CHIESA,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_12
ALDA,GRASSI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_11
CHIARA,INGRAO,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_11
TIZIANA,MAIOLO,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_11
TIZIANA,MAIOLO,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_12
TIZIANA,MAIOLO,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_13
CLAUDIA,MANCINA,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_11
CLAUDIA,MANCINA,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_13
MARIELLA,MAZZETTO,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_11
MARIELLA,MAZZETTO,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_12
MARIA,MOIOLI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_11
MARIA,MOIOLI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_12
ALESSANDRA,MUSSOLINI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_11
ALESSANDRA,MUSSOLINI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_12
ALESSANDRA,MUSSOLINI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_13
ALESSANDRA,MUSSOLINI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_14
IRENE,PIVETTI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_11
IRENE,PIVETTI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_12
IRENE,PIVETTI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_13
BARBARA MARIA SIMONETTA,POLLASTRINI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_11
BARBARA MARIA SIMONETTA,POLLASTRINI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_14
BARBARA MARIA SIMONETTA,POLLASTRINI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_15
ALFONSINA,RINALDI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_11
ALFONSINA,RINALDI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_12
MARIA CRISTINA,ROSSI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_11
LAURA,ROZZA,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_11
ADRIANA,LODI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_10
LUCIANA,SBARBATI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_11
LUCIANA,SBARBATI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_12
LUCIANA,SBARBATI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_13
MARIA GRAZIA,SESTERO,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_11
ADRIANA,VIGNERI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_11
ADRIANA,VIGNERI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_12
ADRIANA,VIGNERI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_13
GABRIELLA,ZANFERRARI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_11
ELISABETTA SIMONA,CASTELLAZZI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_11
ELISABETTA SIMONA,CASTELLAZZI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_12
MARIA TERESA,AMICI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_12
MARIA TERESA,AMICI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_14
MARIA TERESA,AMICI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_15
VALENTINA,APREA,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_12
VALENTINA,APREA,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_13
VALENTINA,APREA,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_14
VALENTINA,APREA,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_15
FULVIA,BANDOLI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_12
FULVIA,BANDOLI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_13
FULVIA,BANDOLI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_14
FULVIA,BANDOLI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_15
ADRIA,BARTOLICH,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_12
ADRIA,BARTOLICH,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_13
AUGUSTA,BASSI LAGOSTENA,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_12
DIANA,BATTAGGIA,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_12
ANGELA,BELLEI TRENTI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_12
ALIDA,BENETTO RAVETTO,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_12
ROSARIA,BINDI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_12
ROSARIA,BINDI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_13
ROSARIA,BINDI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_14
ROSARIA,BINDI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_15
DARIA,BONFIETTI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_12
ALESSANDRA,BONSANTI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_12
LIA,BRACCI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_12
MARIA GLORIA,BRACCI MARINAI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_12
MARIA,BURANI PROCACCINI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_12
MARIA,BURANI PROCACCINI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_13
MARIA,BURANI PROCACCINI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_14
EMANUELA,CABRINI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_12
MARIA ANNA,CALABRETTA,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_12
MARIA,CARAZZI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_12
MARIA,CARAZZI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_13
FIORDELISA,CARTELLI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_12
LUISELLA,CAVALLINI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_12
MARIELLA MARIA RITA,CAVANNA SCIREA,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_12
MARIELLA MARIA RITA,CAVANNA SCIREA,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_13
FRANCA,CHIAROMONTE,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_12
FRANCA,CHIAROMONTE,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_14
FRANCA,CHIAROMONTE,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_15
FRANCESCA,CHIAVACCI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_12
FRANCESCA,CHIAVACCI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_13
RITA,COMMISSO,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_12
ELENA EMMA,CORDONI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_12
ELENA EMMA,CORDONI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_13
ELENA EMMA,CORDONI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_14
ELENA EMMA,CORDONI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_15
MAGDA,CORNACCHIONE,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_12
ALBERTA,DE SIMONE,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_12
ALBERTA,DE SIMONE,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_13
ALBERTA,DE SIMONE,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_14
SIMONETTA MARIA,FAVERIO,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_12
LUCIANA,FROSIO RONCALLI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_12
LUCIANA,FROSIO RONCALLI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_13
STEFANIA,FUSCAGNI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_12
PAOLA,DE BIASE GAIOTTI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_12
GIOVANNA,GRIGNAFFINI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_12
GIOVANNA,GRIGNAFFINI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_13
GIOVANNA,GRIGNAFFINI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_14
ANGELA MARIA MARTA,GRITTA GRAINER,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_12
ROSA,JERVOLINO RUSSO,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_12
ROSA,JERVOLINO RUSSO,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_13
DANIELA,LAUBER,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_12
MARIA,LENTI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_12
MARIA,LENTI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_13
MARIANNA,LI CALZI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_12
MARIANNA,LI CALZI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_13
ROSARIA,LOPEDOTE,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_12
MARIA,MAFAI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_12
PAOLA,MANZINI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_12
PAOLA,MANZINI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_13
PAOLA,MANZINI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_14
PAOLA,MARIANI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_12
PAOLA,MARIANI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_13
MARIA ROSARIA,CARFAGNA,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_16
ELISABETTA,GARDINI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_16
ELENA,DONAZZAN,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_15
NICOLETTA,ORLANDI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_10
MICHELA VITTORIA,BRAMBILLA,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_16
IVANA,PELLEGATTI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_10
ROBERTA,PINTO,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_10
DANIELA,ROMANI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_10
ELENA ANNA,STALLER,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_10
MARIA,TADDEI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_10
ALESSANDRA,CECCHETTO,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_10
MARIA ROSARIA,CARFAGNA,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17
CINZIA MARIA,FONTANA,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17
TERESA,BELLANOVA,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17
GIUSEPPINA,CASTIELLO,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17
TERESA MARIA,DI SALVO,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17
DONATELLA,DURANTI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17
GIORGIA,MELONI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17
MICHAELA,BIANCOFIORE,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17
PAOLA,BINETTI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17
COLOMBA,MONGIELLO,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17
SIMONETTA,RUBINATO,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17
ROSA MARIA,VILLECCO,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17
ALESSIA MARIA,MOSCA,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17
EUGENIA MARIA,ROCCELLA,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17
DONATELLA,FERRANTI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17
CHIARA,BRAGA,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17
ANNA,ROSSOMANDO,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17
BEATRICE,LORENZIN,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17
NUNZIA,DE GIROLAMO,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17
MARIA ANNA,MADIA,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17
ILEANA,ARGENTIN,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17
MARIA,COSCIA,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17
GIUSEPPINA,PICIERNO,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17
LUISA,BOSSA,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17
ANNA MARGHERITA,MIOTTO,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17
FEDERICA,MOGHERINI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17
DANIELA,SBROLLINI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17
CATERINA,PES,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17
SANDRA,ZAMPA,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17
PAOLA,DE MICHELI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17
DELIA,MURER,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_16
DELIA,MURER,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17
ELISABETTA,ZAMPARUTTI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_16
DONELLA,MATTESINI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_16
MARIALUISA,GNECCHI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_16
MARIALUISA,GNECCHI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17
ROSA,DE PASQUALE,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_16
MARIA GRAZIA,GATTI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_16
DEBORAH,BERGAMINI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_16
DEBORAH,BERGAMINI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17
MONICA,FAENZI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_16
MONICA,FAENZI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17
ALESSANDRA,SIRAGUSA,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_16
DANIELA,CARDINALE,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_16
DANIELA,CARDINALE,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17
ELVIRA,SAVINO,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_16
ELVIRA,SAVINO,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17
SOUAD,SBAI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_16
BARBARA,MANNUCCI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_16
MARGHERITA ANGELA,MASTROMAURO,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_16
CINZIA,CAPANO,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_16
ANNA PAOLA,CONCIA,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_16
LAURA,GARAVINI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_16
LAURA,GARAVINI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17
CONSOLATA,GOLFO,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_16
DORIS,LO MORO,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_16
BARBARA,SALTAMARTINI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_16
BARBARA,SALTAMARTINI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17
RITA,BERNARDINI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_16
VITTORIA,D'INCECCO,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_16
VITTORIA,D'INCECCO,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17
MARIA ANTONIETTA,FARINA,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_16
SUSANNA,CENNI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_16
SUSANNA,CENNI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17
ELENA,CENTEMERO,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_16
ELENA,CENTEMERO,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17
GABRIELLA,GIAMMANCO,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_16
GABRIELLA,GIAMMANCO,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17
GIOVANNA,PETRENGA,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_16
GIOVANNA,PETRENGA,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17
CATIA,POLIDORI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_16
CATIA,POLIDORI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17
MARIAROSARIA,ROSSI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_16
MARIA ELENA,STASI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_16
ELENA,MACCANTI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_16
ANITA,DI GIUSEPPE,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_16
GIOVANNA,NEGRO,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_16
MARIA,ANTEZZA,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17
FRANCA MARIA GRAZIA,BIONDELLI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17
TAMARA,BLAZINA,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17
ANNAGRAZIA,CALABRIA,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_16
ANNAGRAZIA,CALABRIA,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17
TEA,ALBINI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_16
FRANCESCA,CILLUFFO,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_16
SABINA,FABI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_16
MILENA,SANTERINI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17
TATIANA,BASILIO,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17
LAURA,CASTELLI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17
MIRIAM,COMINELLI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17
SILVIA,CHIMIENTI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17
ELEONORA,BECHIS,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17
ELENA,CARNEVALI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17
PAOLA,BRAGANTINI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17
VERONICA,TENTORI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17
MARIA CHIARA,GADDA,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17
MARINA,BERLINGHIERI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17
FRANCESCA,BONOMO,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17
SILVIA,FREGOLENT,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17
RENATE,GEBHARD,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17
CELESTINA,COSTANTINO,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17
FRANCESCA,BUSINAROLO,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17
SILVIA,BENEDETTI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17
GESSICA,ROSTELLATO,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17
ILARIA,CAPUA,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17
CHIARA,SCUVERA,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17
GIOVANNA,MARTELLI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17
ALESSANDRA,MORETTI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17
GIULIA,NARDUOLO,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17
ALESSIA,ROTTA,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17
FLORIANA,CASELLATO,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17
SARA,MORETTO,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17
ARIANNA,SPESSOTTO,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17
GIANNA,MALISANI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17
SANDRA,SAVINO,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17
ADRIANA EDEN SUSANNA,GALGANO,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17
TIZIANA,CIPRINI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17
ANTONELLA,INCERTI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17
ANNA,ASCANI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17
MARILENA,FABBRI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17
ANNA,GIACOBBE,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17
MARA,CAROCCI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17
ALESSANDRA,TERROSI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17
ROBERTA,OLIARO,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17
PATRIZIA,MAESTRI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17
LAURA,VENITTELLI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17
MARIA VALENTINA,VEZZALI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17
LAURA,BOLDRINI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17
RENATA,POLVERINI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17
MARIASTELLA,BIANCHI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17
IRENE,MANZI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17
FEDERICA,DAGA,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17
ALESSIA,MORANI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17
DONATELLA,AGOSTINELLI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17
MARTA,GRANDE,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17
ROBERTA,LOMBARDI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17
PATRIZIA,TERZONI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17
CARLA,RUOCCO,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17
MARIETTA,TIDEI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17
MICAELA,CAMPANA,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17
LORENZA,BONACCORSI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17
MONICA,GREGORI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17
MARTA,LEONORI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17
EMMA,PETITTI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17
KASHETU,KYENGE,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17
ROBERTA,AGOSTINI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17
ASSUNTA,TARTAGLIONE,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17
VALERIA,VALENTE,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17
MICHELA,ROSTAN,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17
GIOVANNA,PALMA,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17
VINCENZA,LABRIOLA,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17
VEGA,COLONNESE,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17
CECILIA,VENTRICELLI,female,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17
