nome,cognome,legislatura,incarico
STEFANO,VIGNAROLI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,VICEPRESIDENTE
MASSIMO ENRICO,BARONI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,CAPOGRUPPO
MARIO,MARAZZITI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,CAPOGRUPPO
MARIO,MARAZZITI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,PRESIDENTE
MARIO,MARAZZITI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,VICEPRESIDENTE
DOMENICO,ROSSI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,CAPOGRUPPO
DOMENICO,ROSSI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,SEGRETARIO
STEFANO,FASSINA,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,CAPOGRUPPO
SALVATORE,MATARRESE,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,CAPOGRUPPO
GAETANO,PIEPOLI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,CAPOGRUPPO
GAETANO,PIEPOLI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,VICEPRESIDENTE
ETTORE GUGLIELMO,EPIFANI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,PRESIDENTE
GIUSEPPE,D'AMBROSIO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,PRESIDENTE
GIUSEPPE,L'ABBATE,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,CAPOGRUPPO
DIEGO,DE LORENZIS,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,CAPOGRUPPO
DIEGO,DE LORENZIS,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,SEGRETARIO
GIUSEPPE,BRESCIA,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,VICEPRESIDENTE
GIUSEPPE,BRESCIA,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,CAPOGRUPPO
MARCO,DI LELLO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,SEGRETARIO
MARCO,DI LELLO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,CAPOGRUPPO
EMANUELE,SCAGLIUSI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,VICEPRESIDENTE
FRANCESCO,CARIELLO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,VICEPRESIDENTE
FRANCESCO,CARIELLO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,CAPOGRUPPO
NICOLA,FRATOIANNI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,CAPOGRUPPO
ANTONIO,MATARRELLI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,CAPOGRUPPO
ROBERTO,FICO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,PRESIDENTE
LUIGI,DI MAIO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,VICEPRESIDENTE
LUIGI,DI MAIO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,PRESIDENTE
SALVATORE,MICILLO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,CAPOGRUPPO
LUIGI,GALLO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,CAPOGRUPPO
ANGELO GIOACHINO GAETANO,ATTAGUILE,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,SEGRETARIO
ANGELO GIOACHINO GAETANO,ATTAGUILE,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,CAPOGRUPPO
ANGELO,TOFALO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,CAPOGRUPPO
CARLO,SIBILIA,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,CAPOGRUPPO
CARLO,SIBILIA,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,SEGRETARIO
MICHELE,PELILLO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,CAPOGRUPPO
MICHELE,PELILLO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,VICEPRESIDENTE
MICHELE,PELILLO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,SEGRETARIO
ANTIMO,CESARO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,SEGRETARIO
ANTIMO,CESARO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,CAPOGRUPPO
ANGELO ANTONIO,D'AGOSTINO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,CAPOGRUPPO
VINCENZO,AMENDOLA,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,CAPOGRUPPO
MICHELE,ANZALDI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,SEGRETARIO
MICHELE,RAGOSTA,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,CAPOGRUPPO
ROCCO,PALESE,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,CAPOGRUPPO
ROCCO,PALESE,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,VICEPRESIDENTE
GIANFRANCO GIOVANNI,CHIARELLI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,CAPOGRUPPO
MATTEO,DALL'OSSO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,CAPOGRUPPO
VITTORIO,FERRARESI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,CAPOGRUPPO
PAOLO,BERNINI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,SEGRETARIO
MICHELE,DELL'ORCO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,CAPOGRUPPO
BRUNO,MOLEA,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,VICEPRESIDENTE
BRUNO,MOLEA,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,SEGRETARIO
BRUNO,MOLEA,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,CAPOGRUPPO
GIACOMINO,TARICCO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,VICEPRESIDENTE
LUIGI,TARANTO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,SEGRETARIO
ENRICO,BORGHI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,CAPOGRUPPO
FRANCESCO,BONIFAZI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,PRESIDENTE
ANTONINO,MOSCATT,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,CAPOGRUPPO
ANTONINO,MOSCATT,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,SEGRETARIO
MARIANO,RABINO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,CAPOGRUPPO
MARIANO,RABINO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,PRESIDENTE
RUDI FRANCO,MARGUERETTAZ,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,CAPOGRUPPO
DAVIDE,CRIPPA,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,CAPOGRUPPO
DAVIDE,CRIPPA,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,VICEPRESIDENTE
PIERPAOLO,VARGIU,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,CAPOGRUPPO
PIERPAOLO,VARGIU,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,PRESIDENTE
MIRKO,BUSTO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,CAPOGRUPPO
ANDREA,VALLASCAS,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,CAPOGRUPPO
RICCARDO,NUTI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,CAPOGRUPPO
NICOLA,BIANCHI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,CAPOGRUPPO
GIANLUCA,VACCA,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,CAPOGRUPPO
ANDREA,COLLETTI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,CAPOGRUPPO
GIULIO CESARE,SOTTANELLI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,SEGRETARIO
GIULIO CESARE,SOTTANELLI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,CAPOGRUPPO
ROBERTO,CAPELLI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,CAPOGRUPPO
ROBERTO,CAPELLI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,SEGRETARIO
MICHELE,PIRAS,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,CAPOGRUPPO
ALFONSO,BONAFEDE,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,VICEPRESIDENTE
GIANLUCA,RIZZO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,SEGRETARIO
GIANLUCA,RIZZO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,CAPOGRUPPO
MASSIMO,ARTINI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,CAPOGRUPPO
MASSIMO,ARTINI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,VICEPRESIDENTE
GIUSEPPE,LAURICELLA,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,CAPOGRUPPO
GIORGIO,GUERRINI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_05,PRESIDENTE
GIORGIO,GUERRINI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_06,PRESIDENTE
SAMUELE,SEGONI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,CAPOGRUPPO
SEBASTIANO,BARBANTI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,SEGRETARIO
SEBASTIANO,BARBANTI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,CAPOGRUPPO
ANDREA,MANCIULLI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,VICEPRESIDENTE
ANDREA,MANCIULLI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,PRESIDENTE
ALFREDO,D'ATTORRE,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,CAPOGRUPPO
ANDREA,VECCHIO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,CAPOGRUPPO
NICOLA,STUMPO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,VICEPRESIDENTE
NICOLA,STUMPO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,COORDINATORE INCOMPATIBILITA'
NICOLA,STUMPO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,CAPOGRUPPO
FILIPPO,FOSSATI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,CAPOGRUPPO
PAOLO,BENI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,VICEPRESIDENTE
EDOARDO,FANUCCI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,VICEPRESIDENTE
FEDERICO,GELLI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,PRESIDENTE
ANDREA,ROMANO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,SEGRETARIO
ANDREA,ROMANO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,CAPOGRUPPO
EDOARDO,NESI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,CAPOGRUPPO
GIUSEPPE,CIVATI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,CAPOGRUPPO
LUCA,SQUERI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,SEGRETARIO
STEFANO,DAMBRUOSO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,CAPOGRUPPO
STEFANO,DAMBRUOSO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,QUESTORE
GIANFRANCO,LIBRANDI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,SEGRETARIO
GIANFRANCO,LIBRANDI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,CAPOGRUPPO
MASSIMO FELICE,DE ROSA,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,CAPOGRUPPO
MASSIMO FELICE,DE ROSA,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,VICEPRESIDENTE
VINCENZO,CASO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,CAPOGRUPPO
VINCENZO,CASO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,SEGRETARIO
MANLIO,DI STEFANO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,CAPOGRUPPO
DAVIDE,TRIPIEDI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,CAPOGRUPPO
DANIELE,PESCO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,CAPOGRUPPO
MARIO,CARUSO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,CAPOGRUPPO
MARIO,CARUSO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,SEGRETARIO
MARIO ALEJANDRO,BORGHESE,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,CAPOGRUPPO
FABIO,LAVAGNO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,CAPOGRUPPO
LUIGI,LACQUANITI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,CAPOGRUPPO
FRANCO,BORDO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,CAPOGRUPPO
FLORIAN,KRONBICHLER,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,SEGRETARIO
FLORIAN,KRONBICHLER,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,CAPOGRUPPO
ALESSANDRO,ZAN,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,CAPOGRUPPO
GIULIO,MARCON,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,SEGRETARIO
GIULIO,MARCON,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,CAPOGRUPPO
ANDREA,CAUSIN,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,CAPOGRUPPO
ANDREA,CAUSIN,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,PRESIDENTE
STEFANO,QUARANTA,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,CAPOGRUPPO
GIOVANNI,PAGLIA,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,CAPOGRUPPO
NAZZARENO,PILOZZI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,CAPOGRUPPO
GIANCARLO,GIORDANO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,VICEPRESIDENTE
GIANCARLO,GIORDANO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,CAPOGRUPPO
GIUSEPPE,DE MITA,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,CAPOGRUPPO
ANTONIO,PLACIDO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,CAPOGRUPPO
ERASMO,PALAZZOTTO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,VICEPRESIDENTE
ERASMO,PALAZZOTTO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,CAPOGRUPPO
ERASMO,PALAZZOTTO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,SEGRETARIO
ANTONINO,BOSCO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,SEGRETARIO
ANTONINO,BOSCO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,CAPOGRUPPO
PASQUALE,MAIETTA,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,CAPOGRUPPO
FILIBERTO,ZARATTI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,SEGRETARIO
FILIBERTO,ZARATTI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,CAPOGRUPPO
ARCANGELO,SANNICANDRO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,CAPOGRUPPO
GUIDO,GUIDESI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,CAPOGRUPPO
MARCO,DI STEFANO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,CAPOGRUPPO
GIUSEPPE,GUGLIELMINO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_06,SEGRETARIO
LUIGI,GUI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_01,SEGRETARIO
LUIGI,GUI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_06,PRESIDENTE
ANTONINO,GULLOTTI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_04,VICEPRESIDENTE
ARISTIDE,GUNNELLA,http://dati.camera.it/ocd/legislatura.rdf/repubblica_06,SEGRETARIO
ARISTIDE,GUNNELLA,http://dati.camera.it/ocd/legislatura.rdf/repubblica_07,VICEPRESIDENTE
RAFFAELE,FARIGU,http://dati.camera.it/ocd/legislatura.rdf/repubblica_11,VICEPRESIDENTE
CARMINE SANTO,PATARINO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_12,VICEPRESIDENTE
CARMINE SANTO,PATARINO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_14,PRESIDENTE
CARMINE SANTO,PATARINO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_15,SEGRETARIO
CARMINE SANTO,PATARINO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_16,CAPOGRUPPO
CARMINE SANTO,PATARINO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_16,SEGRETARIO
GINO,IPPOLITO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_06,SEGRETARIO
ANGELO MARIA,JACAZZI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_05,SEGRETARIO
ANGELO MARIA,JACAZZI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_06,VICEPRESIDENTE
MARCO,TARADASH,http://dati.camera.it/ocd/legislatura.rdf/repubblica_12,PRESIDENTE
SALVATORE,ABBRUZZESE,http://dati.camera.it/ocd/legislatura.rdf/repubblica_11,SEGRETARIO
MARIO,ARTALI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_06,VICEPRESIDENTE
GIUSEPPE,ALBERTINI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_12,VICEPRESIDENTE
GIUSEPPE,ALBERTINI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_14,VICEPRESIDENTE
ANGELO,LA BELLA,http://dati.camera.it/ocd/legislatura.rdf/repubblica_06,SEGRETARIO
RENATO,ALBERTINI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_11,SEGRETARIO
GIOVANNI,ALTERIO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_11,SEGRETARIO
GIAN FRANCO,ANEDDA,http://dati.camera.it/ocd/legislatura.rdf/repubblica_13,PRESIDENTE
GIAN FRANCO,ANEDDA,http://dati.camera.it/ocd/legislatura.rdf/repubblica_13,VICEPRESIDENTE
GIAN FRANCO,ANEDDA,http://dati.camera.it/ocd/legislatura.rdf/repubblica_14,CAPOGRUPPO
MAURIZIO,BALOCCHI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_12,QUESTORE
PAOLO,BAMPO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_12,PRESIDENTE
AUGUSTO,BATTAGLIA,http://dati.camera.it/ocd/legislatura.rdf/repubblica_14,CAPOGRUPPO
GIUSEPPE,LA LOGGIA,http://dati.camera.it/ocd/legislatura.rdf/repubblica_05,VICEPRESIDENTE
GIUSEPPE,LA LOGGIA,http://dati.camera.it/ocd/legislatura.rdf/repubblica_06,PRESIDENTE
VINCENZO,BIANCO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_14,PRESIDENTE
GIUSEPPE,BICOCCHI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_13,VICEPRESIDENTE
UGO,BOGHETTA,http://dati.camera.it/ocd/legislatura.rdf/repubblica_12,VICEPRESIDENTE
UGO,BOGHETTA,http://dati.camera.it/ocd/legislatura.rdf/repubblica_13,VICEPRESIDENTE
GIORGIO,LA MALFA,http://dati.camera.it/ocd/legislatura.rdf/repubblica_13,PRESIDENTE
GIORGIO,LA MALFA,http://dati.camera.it/ocd/legislatura.rdf/repubblica_14,PRESIDENTE
GIORGIO,LA MALFA,http://dati.camera.it/ocd/legislatura.rdf/repubblica_15,CAPOGRUPPO
MAURO,BONATO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_12,SEGRETARIO
MARIO,BORGHEZIO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_11,SEGRETARIO
UMBERTO,BOSSI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,CAPOGRUPPO
MARIO,BRUNETTI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_11,SEGRETARIO
MARIO,BRUNETTI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_13,SEGRETARIO
TEODORO,BUONTEMPO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_14,SEGRETARIO
TEODORO,BUONTEMPO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_15,SEGRETARIO
ALESSIO,BUTTI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_14,CAPOGRUPPO
UGO,LA MALFA,http://dati.camera.it/ocd/legislatura.rdf/costituente,PRESIDENTE
UGO,LA MALFA,http://dati.camera.it/ocd/legislatura.rdf/repubblica_01,PRESIDENTE
UGO,LA MALFA,http://dati.camera.it/ocd/legislatura.rdf/repubblica_02,PRESIDENTE
UGO,LA MALFA,http://dati.camera.it/ocd/legislatura.rdf/repubblica_04,PRESIDENTE
ROBERTO,CALDEROLI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_12,PRESIDENTE
ROBERTO,CALDEROLI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_13,VICEPRESIDENTE
VALERIO,CALZOLAIO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_12,VICEPRESIDENTE
GIORGIO,CARTA,http://dati.camera.it/ocd/legislatura.rdf/repubblica_11,SEGRETARIO
EMIDIO,CASULA,http://dati.camera.it/ocd/legislatura.rdf/repubblica_11,SEGRETARIO
FABRIZIO,CESETTI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_13,VICEPRESIDENTE
ANTONIO,CIAMPAGLIA,http://dati.camera.it/ocd/legislatura.rdf/repubblica_11,SEGRETARIO
GIULIO,CONTI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_14,CAPOGRUPPO
GIOVANNI,CORRENTI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_11,VICEPRESIDENTE
LUCIANO,COSTANTINI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_11,SEGRETARIO
FERNANDO,DALLA CHIESA,http://dati.camera.it/ocd/legislatura.rdf/repubblica_11,VICEPRESIDENTE
ALESSANDRO,DALLA VIA,http://dati.camera.it/ocd/legislatura.rdf/repubblica_11,VICEPRESIDENTE
LINO,DE BENETTI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_11,SEGRETARIO
LINO,DE BENETTI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_12,SEGRETARIO
LINO,DE BENETTI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_13,SEGRETARIO
UMBERTO,DEL BASSO DE CARO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_11,VICEPRESIDENTE
UMBERTO,DEL BASSO DE CARO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_11,SEGRETARIO
UMBERTO,DEL BASSO DE CARO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,CAPOGRUPPO
PAOLO,DE PAOLI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_11,SEGRETARIO
GIOVANNI,DI MAURO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_15,CAPOGRUPPO
MARTINO,DORIGO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_11,SEGRETARIO
VITO,LATTANZIO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_10,VICEPRESIDENTE
FABIO,EVANGELISTI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_12,PRESIDENTE
FABIO,EVANGELISTI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_13,PRESIDENTE
FABIO,EVANGELISTI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_15,CAPOGRUPPO
FABIO,EVANGELISTI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_16,CAPOGRUPPO
GIOVANNI GIUSEPPE CLAUDIO,FAVA,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,CAPOGRUPPO
GIOVANNI GIUSEPPE CLAUDIO,FAVA,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,VICEPRESIDENTE
ENRICO,FERRI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_11,SEGRETARIO
ENZO,FLEGO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_12,SEGRETARIO
FRANCESCO,FORMENTI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_12,PRESIDENTE
SEVERINO,GALANTE,http://dati.camera.it/ocd/legislatura.rdf/repubblica_11,VICEPRESIDENTE
SEVERINO,GALANTE,http://dati.camera.it/ocd/legislatura.rdf/repubblica_11,SEGRETARIO
SEVERINO,GALANTE,http://dati.camera.it/ocd/legislatura.rdf/repubblica_15,CAPOGRUPPO
SEVERINO,GALANTE,http://dati.camera.it/ocd/legislatura.rdf/repubblica_15,QUESTORE
ALFREDO,GALASSO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_11,SEGRETARIO
GIUSEPPE,GAMBALE,http://dati.camera.it/ocd/legislatura.rdf/repubblica_12,SEGRETARIO
GIUSEPPE,GAMBALE,http://dati.camera.it/ocd/legislatura.rdf/repubblica_14,CAPOGRUPPO
MAURIZIO,GASPARRI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_15,PRESIDENTE
VASCO,GIANNOTTI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_12,VICEPRESIDENTE
CARLO AMEDEO,GIOVANARDI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_13,VICEPRESIDENTE
CARLO AMEDEO,GIOVANARDI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_15,PRESIDENTE
GAETANO,GRASSO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_11,SEGRETARIO
RENZO,INNOCENTI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_13,PRESIDENTE
ANTONIO,LA GLORIA,http://dati.camera.it/ocd/legislatura.rdf/repubblica_11,VICEPRESIDENTE
BRUNO,LANDI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_11,VICEPRESIDENTE
VITO VITTORIO,LENOCI,http://dati.camera.it/ocd/legislatura.rdf/repubblica_05,SEGRETARIO
IGNAZIO BENITO MARIA,LA RUSSA,http://dati.camera.it/ocd/legislatura.rdf/repubblica_12,VICEPRESIDENTE
IGNAZIO BENITO MARIA,LA RUSSA,http://dati.camera.it/ocd/legislatura.rdf/repubblica_12,PRESIDENTE
IGNAZIO BENITO MARIA,LA RUSSA,http://dati.camera.it/ocd/legislatura.rdf/repubblica_13,PRESIDENTE
IGNAZIO BENITO MARIA,LA RUSSA,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,CAPOGRUPPO
IGNAZIO BENITO MARIA,LA RUSSA,http://dati.camera.it/ocd/legislatura.rdf/repubblica_17,PRESIDENTE
FEDE,LATRONICO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_12,VICEPRESIDENTE
FEDE,LATRONICO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_12,PRESIDENTE
VITO,LECCESE,http://dati.camera.it/ocd/legislatura.rdf/repubblica_13,VICEPRESIDENTE
FEDERICO GUGLIELMO,LENTO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_13,SEGRETARIO
LUCA,LEONI ORSENIGO,http://dati.camera.it/ocd/legislatura.rdf/repubblica_12,SEGRETARIO
