nome,cognome,gender,legislatura
GIAN CARLO,PAJETTA,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_02
MARIO,PEDINI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_02
VALENTINO,PERDONA',male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_02
ALESSANDRO,PERTINI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_02
GINO,PICCIOTTO,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_02
LUIGI,PRETI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_02
LEONELLO,RAFFAELLI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_02
ALDO,MORO,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_03
GIORGIO,NAPOLITANO,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_03
LORENZO,NATALI PIERUCCI BONDI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_03
ALESSANDRO,NATTA,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_03
ANDREA,NEGRARI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_03
ANGELO,NICOSIA,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_03
GUGLIELMO,NUCCI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_03
FLAVIO,ORLANDI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_03
GIAN CARLO,PAJETTA,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_03
CARLO,BALDI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_03
GENNARO,PAPA,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_03
MARIO,PEDINI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_03
RENATO,BALLARDINI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_03
ERMINIO,PENNACCHINI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_03
VALENTINO,PERDONA',male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_03
ALESSANDRO,PERTINI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_03
ROBERTO,PREARO,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_03
LUIGI,PRETI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_03
FRANCESCO,PRINCIPE,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_03
ERNESTO,PUCCI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_03
LUCIANO,RADI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_03
LEONELLO,RAFFAELLI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_03
LEANDRO,RAMPA,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_03
VINCENZO,RAUCCI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_03
GIUSEPPE,REALE,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_03
ORONZO,REALE,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_03
PAOLO,BARBI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_03
ALDO,MORO,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_04
DINO,MORO,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_04
GIOVANNI,MOSCA,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_04
LORENZO,NATALI PIERUCCI BONDI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_04
ALESSANDRO,NATTA,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_04
ANDREA,NEGRARI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_04
FRANCO,NICOLAZZI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_04
ANGELO,NICOSIA,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_04
GUGLIELMO,NUCCI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_04
FLAVIO,ORLANDI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_04
GIAN CARLO,PAJETTA,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_04
CARLO,BALDI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_04
MARIO,PEDINI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_04
RENATO,BALLARDINI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_04
MICHELE,PELLICANI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_04
ERMINIO,PENNACCHINI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_04
ALESSANDRO,PERTINI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_04
ENEA,PICCINELLI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_04
GINO,PICCIOTTO,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_04
ROBERTO,PREARO,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_04
LUIGI,PRETI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_04
FRANCESCO,PRINCIPE,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_04
ERNESTO,PUCCI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_04
ENRICO,QUARANTA,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_04
LUCIANO,RADI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_04
LEONELLO,RAFFAELLI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_04
DAVIDE,BARBA,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_04
LEANDRO,RAMPA,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_04
VINCENZO,RAUCCI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_04
GIUSEPPE,REALE,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_04
ORONZO,REALE,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_04
ALESSANDRO,REGGIANI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_04
PAOLO,BARBI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_04
CARLO,MOLE',male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_05
MAURIZIO,MONTI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_05
ALDO,MORO,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_05
DINO,MORO,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_05
GIOVANNI,MOSCA,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_05
GIOVANNI,MUSOTTO,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_05
ISACCO,NAHOUM,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_05
GIORGIO,NAPOLITANO,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_05
LORENZO,NATALI PIERUCCI BONDI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_05
ALESSANDRO,NATTA,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_05
CESARINO,NICCOLAI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_05
GIUSEPPE,NICCOLAI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_05
FRANCO,NICOLAZZI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_05
ANGELO,NICOSIA,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_05
GUGLIELMO,NUCCI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_05
FLAVIO,ORLANDI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_05
PIETRO,PADULA,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_05
GIAN CARLO,PAJETTA,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_05
CARLO,BALDI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_05
FILIPPO MARIA,PANDOLFI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_05
GENNARO,PAPA,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_05
PASQUALE,PASCARIELLO,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_05
VINCENZO,PAVONE,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_05
ALFREDO,PAZZAGLIA,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_05
MARIO,PEDINI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_05
RENATO,BALLARDINI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_05
MICHELE,PELLICANI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_05
SERGIO,PELLIZZARI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_05
ERMINIO,PENNACCHINI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_05
VALENTINO,PERDONA',male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_05
RENATO,BALLARIN,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_05
ALESSANDRO,PERTINI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_05
DOMENICO,PICA,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_05
ENEA,PICCINELLI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_05
NATALE,PISICCHIO,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_05
FERRUCCIO,PISONI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_05
MICHELE,PISTILLO,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_05
MARIO,POCHETTI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_05
ROBERTO,PREARO,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_05
LUIGI,PRETI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_05
FRANCESCO,PRINCIPE,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_05
ERNESTO,PUCCI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_05
ENRICO,QUARANTA,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_05
NEVOL,QUERCI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_05
FAUSTO SAMUELE,QUILLERI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_05
LUCIANO,RADI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_05
LEONELLO,RAFFAELLI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_05
MARINO,RAICICH,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_05
LEANDRO,RAMPA,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_05
VINCENZO,RAUCCI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_05
FRANCESCO,RAUSA,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_05
GIUSEPPE,REALE,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_05
ORONZO,REALE,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_05
ALESSANDRO,REGGIANI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_05
ALFREDO,REICHLIN,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_05
PAOLO,BARBI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_05
CARLO,MOLE',male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_06
MAURIZIO,MONTI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_06
RENATO,MONTI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_06
DANILO,MORINI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_06
ALDO,MORO,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_06
DINO,MORO,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_06
GIOVANNI,MOSCA,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_06
ROBERTO,BALDASSARI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_06
GIOVANNI,MUSOTTO,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_06
ISACCO,NAHOUM,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_06
GIORGIO,NAPOLITANO,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_06
LORENZO,NATALI PIERUCCI BONDI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_06
ALESSANDRO,NATTA,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_06
ANDREA,NEGRARI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_06
CESARINO,NICCOLAI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_06
GIUSEPPE,NICCOLAI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_06
BRUNO,NICCOLI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_06
FRANCO,NICOLAZZI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_06
VINCENZO,BALDASSI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_06
ANGELO,NICOSIA,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_06
GIUSEPPE,NOBERASCO,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_06
GUGLIELMO,NUCCI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_06
MARCELLO,OLIVI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_06
FLAVIO,ORLANDI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_06
RUGGERO,ORLANDO,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_06
GIANFRANCO,ORSINI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_06
PIETRO,PADULA,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_06
GIAN CARLO,PAJETTA,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_06
RENATO,PALUMBO,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_06
CARLO,BALDI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_06
FILIPPO MARIA,PANDOLFI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_06
LEONARDO,PANDOLFO,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_06
MARIO,PANI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_06
GENNARO,PAPA,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_06
PASQUALE,PASCARIELLO,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_06
FRANCESCO,PATRIARCA,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_06
VINCENZO,PAVONE,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_06
ALFREDO,PAZZAGLIA,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_06
MARIO,PEDINI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_06
EUGENIO,PEGGIO,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_06
RENATO,BALLARDINI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_06
EMILIO,PEGORARO,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_06
GIOVANNI,PELLICANI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_06
MICHELE,PELLICANI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_06
SERGIO,PELLIZZARI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_06
ERMINIO,PENNACCHINI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_06
MAURIZIO,PENSA,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_06
TOMMASO,PERANTUONO,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_06
VALENTINO,PERDONA',male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_06
ANTONINO,PERRONE,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_06
RENATO,BALLARIN,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_06
ALESSANDRO,PERTINI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_06
FRANCESCO,PETRONIO,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_06
AMERIGO,PETRUCCI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_06
SERGIO,PEZZATI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_06
DOMENICO,PICA,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_06
ROLANDO,PICCHIONI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_06
ENEA,PICCINELLI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_06
GINO,PICCIOTTO,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_06
ENRICO,PICCONE,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_06
PIETRO,PIROLO,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_06
GIUSEPPE,PISANU,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_06
NATALE,PISICCHIO,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_06
FERRUCCIO,PISONI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_06
MICHELE,PISTILLO,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_06
MARIO,POCHETTI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_06
ENNIO,POMPEI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_06
GIORGIO,POSTAL,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_06
GIOVANNI,PRANDINI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_06
ROBERTO,PREARO,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_06
PASQUALE,BANDIERA,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_06
LUIGI,PRETI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_06
FRANCESCO,PRINCIPE,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_06
ERNESTO,PUCCI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_06
CALOGERO,PUMILIA,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_06
ENRICO,QUARANTA,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_06
NEVOL,QUERCI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_06
FAUSTO SAMUELE,QUILLERI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_06
LUCIANO,RADI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_06
LEONELLO,RAFFAELLI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_06
MARINO,RAICICH,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_06
DAVIDE,BARBA,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_06
LEANDRO,RAMPA,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_06
VINCENZO,RAUCCI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_06
FRANCESCO,RAUSA,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_06
GIUSEPPE,RAUTI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_06
GIUSEPPE,REALE,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_06
ORONZO,REALE,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_06
ALESSANDRO,REGGIANI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_06
ALFREDO,REICHLIN,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_06
PIETRO,RENDE,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_06
PAOLO,BARBI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_06
CARLO,MOLE',male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_07
DANILO,MORINI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_07
ALDO,MORO,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_07
DINO,MORO,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_07
GIOVANNI,MOSCA,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_07
ROBERTO,BALDASSARI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_07
GIORGIO,NAPOLITANO,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_07
LORENZO,NATALI PIERUCCI BONDI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_07
ALESSANDRO,NATTA,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_07
BRUNO,NICCOLI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_07
FRANCO,NICOLAZZI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_07
VINCENZO,BALDASSI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_07
ANGELO,NICOSIA,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_07
GIUSEPPE,NOBERASCO,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_07
GUGLIELMO,NUCCI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_07
GIANFRANCO,ORSINI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_07
PIETRO,PADULA,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_07
GIAN CARLO,PAJETTA,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_07
FILIPPO MARIA,PANDOLFI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_07
MARIO,PANI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_07
FRANCESCO,PATRIARCA,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_07
VINCENZO,PAVONE,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_07
ALFREDO,PAZZAGLIA,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_07
EUGENIO,PEGGIO,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_07
RENATO,BALLARDINI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_07
GIOVANNI,PELLICANI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_07
ERMINIO,PENNACCHINI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_07
TOMMASO,PERANTUONO,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_07
ANTONINO,PERRONE,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_07
ALESSANDRO,PERTINI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_07
AMERIGO,PETRUCCI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_07
SERGIO,PEZZATI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_07
ROLANDO,PICCHIONI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_07
ENEA,PICCINELLI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_07
GIUSEPPE,PISANU,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_07
NATALE,PISICCHIO,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_07
FERRUCCIO,PISONI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_07
MARIO,POCHETTI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_07
ENNIO,POMPEI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_07
GIORGIO,POSTAL,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_07
GIOVANNI,PRANDINI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_07
PASQUALE,BANDIERA,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_07
LUIGI,PRETI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_07
FRANCESCO,PRINCIPE,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_07
ERNESTO,PUCCI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_07
CALOGERO,PUMILIA,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_07
ENRICO,QUARANTA,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_07
NEVOL,QUERCI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_07
LUCIANO,RADI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_07
MARINO,RAICICH,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_07
DAVIDE,BARBA,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_07
GIUSEPPE,RAUTI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_07
ALESSANDRO,REGGIANI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_07
ALFREDO,REICHLIN,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_07
PIETRO,RENDE,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_07
CARLO,MOLE',male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_08
ROBERTO,BALDASSARI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_08
GIORGIO,NAPOLITANO,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_08
ALESSANDRO,NATTA,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_08
FRANCO,NICOLAZZI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_08
VINCENZO,BALDASSI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_08
GIANFRANCO,ORSINI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_08
PIETRO,PADULA,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_08
GIAN CARLO,PAJETTA,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_08
FILIPPO MARIA,PANDOLFI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_08
MARIO,PANI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_08
VINCENZO,PAVONE,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_08
ALFREDO,PAZZAGLIA,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_08
EUGENIO,PEGGIO,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_08
GIOVANNI,PELLICANI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_08
ERMINIO,PENNACCHINI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_08
TOMMASO,PERANTUONO,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_08
ANTONINO,PERRONE,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_08
AMERIGO,PETRUCCI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_08
SERGIO,PEZZATI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_08
ROLANDO,PICCHIONI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_08
ENEA,PICCINELLI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_08
ENRICO,PICCONE,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_08
PIETRO,PIROLO,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_08
GIUSEPPE,PISANU,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_08
NATALE,PISICCHIO,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_08
FERRUCCIO,PISONI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_08
MARIO,POCHETTI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_08
GIORGIO,POSTAL,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_08
GIOVANNI,PRANDINI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_08
PASQUALE,BANDIERA,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_08
LUIGI,PRETI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_08
FRANCESCO,PRINCIPE,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_08
ERNESTO,PUCCI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_08
CALOGERO,PUMILIA,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_08
NEVOL,QUERCI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_08
LUCIANO,RADI,male,http://dati.camera.it/ocd/legislatura.rdf/repubblica_08
