persona,nome,cognome,gender
http://dati.camera.it/ocd/persona.rdf/p300379,CIRO,BORRIELLO,male
http://dati.camera.it/ocd/persona.rdf/p300380,ENRICO,BUEMI,male
http://dati.camera.it/ocd/persona.rdf/p300381,ANTONIO,CAPUANO,male
http://dati.camera.it/ocd/persona.rdf/p300382,MAURO,CHIANALE,male
http://dati.camera.it/ocd/persona.rdf/p300383,MARCO,CICALA,male
http://dati.camera.it/ocd/persona.rdf/p300384,CIRO,FALANGA,male
http://dati.camera.it/ocd/persona.rdf/p300385,SERGIO,IANNUCCILLI,male
http://dati.camera.it/ocd/persona.rdf/p300386,RICCARDO,MARONE,male
http://dati.camera.it/ocd/persona.rdf/p300387,OSVALDO,NAPOLI,male
http://dati.camera.it/ocd/persona.rdf/p300388,BENEDETTO,NICOTRA,male
http://dati.camera.it/ocd/persona.rdf/p300389,ALBERTO,NIGRA,male
http://dati.camera.it/ocd/persona.rdf/p300391,ANTONIO,RUSSO,male
http://dati.camera.it/ocd/persona.rdf/p300392,MARCELLO,TAGLIALATELA,male
http://dati.camera.it/ocd/persona.rdf/p300395,RICCARDO,VILLARI,male
http://dati.camera.it/ocd/persona.rdf/p300396,EMERENZIO,BARBIERI,male
http://dati.camera.it/ocd/persona.rdf/p300398,LUIGI,CASERO,male
http://dati.camera.it/ocd/persona.rdf/p300400,ANDREA RAFFAELE,DI TEODORO,male
http://dati.camera.it/ocd/persona.rdf/p300401,PIERFRANCESCO EMILIO ROMANO,GAMBA,male
http://dati.camera.it/ocd/persona.rdf/p300402,ANGELO MICHELE,IORIO,male
http://dati.camera.it/ocd/persona.rdf/p300403,FABIO STEFANO,MINOLI ROTA,male
http://dati.camera.it/ocd/persona.rdf/p300404,GIULIO,SCHMIDT,male
http://dati.camera.it/ocd/persona.rdf/p300405,CARLO,TAORMINA,male
http://dati.camera.it/ocd/persona.rdf/p300406,CLAUDIO,AZZOLINI,male
http://dati.camera.it/ocd/persona.rdf/p300409,GIANFRANCO,BLASI,male
http://dati.camera.it/ocd/persona.rdf/p30040,GIUSEPPE,MATULLI,male
http://dati.camera.it/ocd/persona.rdf/p300410,GIOVANNI MARIO SALVINO,BURTONE,male
http://dati.camera.it/ocd/persona.rdf/p300411,GIUSEPPE,CALDAROLA,male
http://dati.camera.it/ocd/persona.rdf/p300412,BATTISTA,CALIGIURI,male
http://dati.camera.it/ocd/persona.rdf/p300413,ANDREA,COLASIO,male
http://dati.camera.it/ocd/persona.rdf/p300415,ROBERTO,DAMIANI,male
http://dati.camera.it/ocd/persona.rdf/p300416,DOMENICO,DI VIRGILIO,male
http://dati.camera.it/ocd/persona.rdf/p300417,GIUSEPPE MASSIMO,FERRO,male
http://dati.camera.it/ocd/persona.rdf/p300418,GIANSTEFANO,FRIGERIO,male
http://dati.camera.it/ocd/persona.rdf/p300419,FRANCO,GRILLINI,male
http://dati.camera.it/ocd/persona.rdf/p300420,GIOVANNI,LOLLI,male
http://dati.camera.it/ocd/persona.rdf/p300422,GIACOMO,MANCINI,male
http://dati.camera.it/ocd/persona.rdf/p300423,GONARIO,NIEDDU,male
http://dati.camera.it/ocd/persona.rdf/p300424,ALDO,PERROTTA,male
http://dati.camera.it/ocd/persona.rdf/p300427,DENIS,VERDINI,male
http://dati.camera.it/ocd/persona.rdf/p300428,GUIDO WALTER CESARE,VICECONTE,male
http://dati.camera.it/ocd/persona.rdf/p300429,SALVATORE,ADDUCE,male
http://dati.camera.it/ocd/persona.rdf/p300430,MARCO,AIRAGHI,male
http://dati.camera.it/ocd/persona.rdf/p300431,ANGELINO,ALFANO,male
http://dati.camera.it/ocd/persona.rdf/p300432,GIANANTONIO,ARNOLDI,male
http://dati.camera.it/ocd/persona.rdf/p300433,SANDRO,BONDI,male
http://dati.camera.it/ocd/persona.rdf/p300434,CESARE,CAMPA,male
http://dati.camera.it/ocd/persona.rdf/p300435,RICCARDO,CONTI,male
http://dati.camera.it/ocd/persona.rdf/p300436,GIUSEPPE,COSSIGA,male
http://dati.camera.it/ocd/persona.rdf/p300437,LUIGI,D'AGRO',male
http://dati.camera.it/ocd/persona.rdf/p300438,MAURIZIO,FISTAROL,male
http://dati.camera.it/ocd/persona.rdf/p300439,GREGORIO,FONTANA,male
http://dati.camera.it/ocd/persona.rdf/p300440,RENATO,GALEAZZI,male
http://dati.camera.it/ocd/persona.rdf/p300441,FABIO,GARAGNANI,male
http://dati.camera.it/ocd/persona.rdf/p300442,GIORGIO,LAINATI,male
http://dati.camera.it/ocd/persona.rdf/p300443,IVANO,LECCISI,male
http://dati.camera.it/ocd/persona.rdf/p300444,MAURIZIO,LEO,male
http://dati.camera.it/ocd/persona.rdf/p300446,MARCO,LION,male
http://dati.camera.it/ocd/persona.rdf/p300447,MAURIZIO ENZO,LUPI,male
http://dati.camera.it/ocd/persona.rdf/p300449,LUIGI,MANINETTI,male
http://dati.camera.it/ocd/persona.rdf/p300451,MARCELLO,PACINI,male
http://dati.camera.it/ocd/persona.rdf/p300452,NITTO FRANCESCO,PALMA,male
http://dati.camera.it/ocd/persona.rdf/p300453,ANTONIO,PALMIERI,male
http://dati.camera.it/ocd/persona.rdf/p300454,MAURIZIO,PANIZ,male
http://dati.camera.it/ocd/persona.rdf/p300456,MARIO,PESCANTE,male
http://dati.camera.it/ocd/persona.rdf/p300457,ANTONIO,POTENZA,male
http://dati.camera.it/ocd/persona.rdf/p300459,GIUSEPPE,ROMELE,male
http://dati.camera.it/ocd/persona.rdf/p300460,ANDREA,RONCHI,male
http://dati.camera.it/ocd/persona.rdf/p300461,ORLANDO,RUGGIERI,male
http://dati.camera.it/ocd/persona.rdf/p300462,ANTONIO,RUSCONI,male
http://dati.camera.it/ocd/persona.rdf/p300463,STEFANO,SAGLIA,male
http://dati.camera.it/ocd/persona.rdf/p300464,ITALO,SANDI,male
http://dati.camera.it/ocd/persona.rdf/p300465,GIANPIETRO,SCHERINI,male
http://dati.camera.it/ocd/persona.rdf/p300466,MARCO,STRADIOTTO,male
http://dati.camera.it/ocd/persona.rdf/p300467,MICHELE,VIANELLO,male
http://dati.camera.it/ocd/persona.rdf/p300468,FRANCESCO,ZAMA,male
http://dati.camera.it/ocd/persona.rdf/p300471,EGIDIO,BANTI,male
http://dati.camera.it/ocd/persona.rdf/p300473,EOLO GIOVANNI,PARODI,male
http://dati.camera.it/ocd/persona.rdf/p300474,ALBERTO,ARRIGHI,male
http://dati.camera.it/ocd/persona.rdf/p300475,CARMELO,BRIGUGLIO,male
http://dati.camera.it/ocd/persona.rdf/p300476,ENZO,CARRA,male
http://dati.camera.it/ocd/persona.rdf/p300479,AGOSTINO,GHIGLIA,male
http://dati.camera.it/ocd/persona.rdf/p300480,ROBERTO,GIACHETTI,male
http://dati.camera.it/ocd/persona.rdf/p300481,DONATO,LAMORTE,male
http://dati.camera.it/ocd/persona.rdf/p300482,PIERLUIGI,MANTINI,male
http://dati.camera.it/ocd/persona.rdf/p300483,ANDREA,MARTELLA,male
http://dati.camera.it/ocd/persona.rdf/p300485,ERMINIO ANGELO,QUARTIANI,male
http://dati.camera.it/ocd/persona.rdf/p300486,ENZO,RAISI,male
http://dati.camera.it/ocd/persona.rdf/p300489,ITALO,TANONI,male
http://dati.camera.it/ocd/persona.rdf/p300490,FRANCESCO,TOLOTTI,male
http://dati.camera.it/ocd/persona.rdf/p300496,FABIO,BARATELLA,male
http://dati.camera.it/ocd/persona.rdf/p300503,MAURO,BETTA,male
http://dati.camera.it/ocd/persona.rdf/p300509,GABRIELE,BOSCETTO,male
http://dati.camera.it/ocd/persona.rdf/p300511,MILOS,BUDIN,male
http://dati.camera.it/ocd/persona.rdf/p300522,GIUSEPPE,CONSOLO,male
http://dati.camera.it/ocd/persona.rdf/p300531,LEOPOLDO,DI GIROLAMO,male
http://dati.camera.it/ocd/persona.rdf/p300534,LUIGI,FABBRI,male
http://dati.camera.it/ocd/persona.rdf/p300535,GAETANO,FASOLINO,male
http://dati.camera.it/ocd/persona.rdf/p300540,ALESSANDRO,FORLANI,male
http://dati.camera.it/ocd/persona.rdf/p300557,EGIDIO LUIGI,PONZO,male
http://dati.camera.it/ocd/persona.rdf/p300558,ANDREA,RIGONI,male
http://dati.camera.it/ocd/persona.rdf/p300568,ALEANDRO,LONGHI,male
http://dati.camera.it/ocd/persona.rdf/p300585,ANTONIO,ROTONDO,male
http://dati.camera.it/ocd/persona.rdf/p300587,GIUSEPPE,RUVOLO,male
http://dati.camera.it/ocd/persona.rdf/p300589,ROBERTO,SALERNO,male
http://dati.camera.it/ocd/persona.rdf/p300599,EGIDIO ENRICO,PEDRINI,male
http://dati.camera.it/ocd/persona.rdf/p300607,FULVIO,TESSITORE,male
http://dati.camera.it/ocd/persona.rdf/p300637,PAOLO,GENTILONI SILVERI,male
http://dati.camera.it/ocd/persona.rdf/p300638,SANTINO ADAMO,LODDO,male
http://dati.camera.it/ocd/persona.rdf/p300640,PIETRO,CANNELLA,male
http://dati.camera.it/ocd/persona.rdf/p300643,TOMMASO,CORSINI,male
http://dati.camera.it/ocd/persona.rdf/p300668,ROBERTO,ULIVI,male
http://dati.camera.it/ocd/persona.rdf/p300671,PAOLO,UGGE',male
http://dati.camera.it/ocd/persona.rdf/p300674,ETTORE,ROSATO,male
http://dati.camera.it/ocd/persona.rdf/p30070,ELIO,MENSURATI,male
http://dati.camera.it/ocd/persona.rdf/p300864,GIAN LUIGI,BOIARDI,male
http://dati.camera.it/ocd/persona.rdf/p300865,MAURO MARIA,MARINO,male
http://dati.camera.it/ocd/persona.rdf/p30090,ALBERTO,MICHELINI,male
http://dati.camera.it/ocd/persona.rdf/p301054,ROBERTO,ZACCARIA,male
http://dati.camera.it/ocd/persona.rdf/p301056,ANTONELLO,GIACOMELLI,male
http://dati.camera.it/ocd/persona.rdf/p301058,SERGIO ANTONIO,D'ANTONI,male
http://dati.camera.it/ocd/persona.rdf/p301069,ROBERTO,COTA,male
http://dati.camera.it/ocd/persona.rdf/p301070,SILVANO,MOFFA,male
http://dati.camera.it/ocd/persona.rdf/p301190,MASSIMO,DONADI,male
http://dati.camera.it/ocd/persona.rdf/p30130,LUIGI,MOMBELLI,male
http://dati.camera.it/ocd/persona.rdf/p301374,LUCIANO,PETTINARI,male
http://dati.camera.it/ocd/persona.rdf/p301376,GIOVANNI,RAINISIO,male
http://dati.camera.it/ocd/persona.rdf/p301377,PAOLO,DALLE FRATTE,male
http://dati.camera.it/ocd/persona.rdf/p301378,RICCARDO,TAMBURRO,male
http://dati.camera.it/ocd/persona.rdf/p301379,MICHELE,ZUIN,male
http://dati.camera.it/ocd/persona.rdf/p301408,NICODEMO NAZZARENO,OLIVERIO,male
http://dati.camera.it/ocd/persona.rdf/p301409,MICHELE POMPEO,META,male
http://dati.camera.it/ocd/persona.rdf/p301435,ANTONIO,MAROTTA,male
http://dati.camera.it/ocd/persona.rdf/p301436,FABIO,RAMPELLI,male
http://dati.camera.it/ocd/persona.rdf/p301437,ROBERTO ROLANDO,NICCO,male
http://dati.camera.it/ocd/persona.rdf/p301438,MAURO,PILI,male
http://dati.camera.it/ocd/persona.rdf/p301439,LORENZO,CESA,male
http://dati.camera.it/ocd/persona.rdf/p301441,EMANUELE,SANNA,male
http://dati.camera.it/ocd/persona.rdf/p301442,PAOLO,FADDA,male
http://dati.camera.it/ocd/persona.rdf/p301443,GIACOMO,BEZZI,male
http://dati.camera.it/ocd/persona.rdf/p301445,RICARDO FRANCO,LEVI,male
http://dati.camera.it/ocd/persona.rdf/p301446,FLAVIO,PERTOLDI,male
http://dati.camera.it/ocd/persona.rdf/p301448,RENZO,TONDO,male
http://dati.camera.it/ocd/persona.rdf/p301450,ENRICO,FARINONE,male
http://dati.camera.it/ocd/persona.rdf/p301452,EMANUELE,FIANO,male
http://dati.camera.it/ocd/persona.rdf/p301453,AUGUSTO,ROCCHI,male
http://dati.camera.it/ocd/persona.rdf/p301455,PAOLO,GRIMOLDI,male
http://dati.camera.it/ocd/persona.rdf/p301458,GIAMPIERO,CATONE,male
http://dati.camera.it/ocd/persona.rdf/p301461,PIERANGELO,FERRARI,male
http://dati.camera.it/ocd/persona.rdf/p301462,ANTONIO,MISIANI,male
http://dati.camera.it/ocd/persona.rdf/p301463,ANDREA,ORLANDO,male
http://dati.camera.it/ocd/persona.rdf/p301464,ROMOLO,BENVENUTO,male
http://dati.camera.it/ocd/persona.rdf/p301465,GIOVANNI,SANGA,male
http://dati.camera.it/ocd/persona.rdf/p301467,DANIELE,MARANTELLI,male
http://dati.camera.it/ocd/persona.rdf/p301468,CARLO,CICCIOLI,male
http://dati.camera.it/ocd/persona.rdf/p301469,REMIGIO,CERONI,male
http://dati.camera.it/ocd/persona.rdf/p301470,MASSIMO,VANNUCCI,male
http://dati.camera.it/ocd/persona.rdf/p301472,FABRIZIO,MORRI,male
http://dati.camera.it/ocd/persona.rdf/p301473,ORIANO,GIOVANELLI,male
http://dati.camera.it/ocd/persona.rdf/p301474,CLAUDIO,MADERLONI,male
http://dati.camera.it/ocd/persona.rdf/p301475,VITO,LI CAUSI,male
http://dati.camera.it/ocd/persona.rdf/p301476,ANGELO MARIA ROSARIO,LOMAGLIO,male
http://dati.camera.it/ocd/persona.rdf/p301477,CARMELO,LO MONTE,male
http://dati.camera.it/ocd/persona.rdf/p301478,ANGELO,CAPODICASA,male
http://dati.camera.it/ocd/persona.rdf/p301479,IVANO,MIGLIOLI,male
http://dati.camera.it/ocd/persona.rdf/p301481,MAINO,MARCHI,male
http://dati.camera.it/ocd/persona.rdf/p301482,ANTONIO,LA FORGIA,male
http://dati.camera.it/ocd/persona.rdf/p301483,GIULIANO,PEDULLI,male
http://dati.camera.it/ocd/persona.rdf/p301484,SERGIO,GENTILI,male
http://dati.camera.it/ocd/persona.rdf/p301486,GIUSEPPE,CHICCHI,male
http://dati.camera.it/ocd/persona.rdf/p301487,SANDRO,BRANDOLINI,male
http://dati.camera.it/ocd/persona.rdf/p30150,PAOLO,MONELLO,male
http://dati.camera.it/ocd/persona.rdf/p300393,GIOVANNI,VERNETTI,male
http://dati.camera.it/ocd/persona.rdf/p30050,DINO,MAZZA,male
http://dati.camera.it/ocd/persona.rdf/p300642,FILIPPO,AMEDEO,male
http://dati.camera.it/ocd/persona.rdf/p30080,PIETRO PAOLO,MENZIETTI,male
http://dati.camera.it/ocd/persona.rdf/p30100,GIAN STEFANO,MILANI,male
http://dati.camera.it/ocd/persona.rdf/p301055,STEFANO,ZARA,male
http://dati.camera.it/ocd/persona.rdf/p301057,MASSIMO,TEDESCHI,male
http://dati.camera.it/ocd/persona.rdf/p301059,LORENZO EMILIO,RIA,male
http://dati.camera.it/ocd/persona.rdf/p30110,ANDREA,MITOLO,male
http://dati.camera.it/ocd/persona.rdf/p30120,DOMENICO,MODUGNO,male
http://dati.camera.it/ocd/persona.rdf/p30140,ALBERTO,MONACI,male
http://dati.camera.it/ocd/persona.rdf/p301431,MASSIMILIANO,DE SENEEN,male
http://dati.camera.it/ocd/persona.rdf/p300494,ROBERTO,ANTONIONE,male
http://dati.camera.it/ocd/persona.rdf/p300515,MARIO,CAVALLARO,male
http://dati.camera.it/ocd/persona.rdf/p300518,AMEDEO,CICCANTI,male
http://dati.camera.it/ocd/persona.rdf/p300541,ANIELLO,FORMISANO,male
http://dati.camera.it/ocd/persona.rdf/p300546,ANTONIO,GAGLIONE,male
http://dati.camera.it/ocd/persona.rdf/p300554,PAOLO,GUZZANTI,male
http://dati.camera.it/ocd/persona.rdf/p300598,GIUSEPPE,SCALERA,male
http://dati.camera.it/ocd/persona.rdf/p300605,DOMENICO,SUDANO,male
http://dati.camera.it/ocd/persona.rdf/p300630,PIETRO,LUNARDI,male
http://dati.camera.it/ocd/persona.rdf/p300633,LUCIO,STANCA,male
http://dati.camera.it/ocd/persona.rdf/p300673,FRANCESCO,MORO,male
http://dati.camera.it/ocd/persona.rdf/p300879,GIOVANNI,LEGNINI,male
http://dati.camera.it/ocd/persona.rdf/p300,BALDASSARE,ARMATO,male
http://dati.camera.it/ocd/persona.rdf/p301488,ERMANNO,VICHI,male
http://dati.camera.it/ocd/persona.rdf/p301489,FRANCESCO,FERRARA,male
http://dati.camera.it/ocd/persona.rdf/p301491,ANGELO,ALESSANDRI,male
http://dati.camera.it/ocd/persona.rdf/p301492,MARCO,MARTINELLI,male
http://dati.camera.it/ocd/persona.rdf/p301494,FRANCO,CECCUZZI,male
http://dati.camera.it/ocd/persona.rdf/p301496,GIANPIERO,BOCCI,male
http://dati.camera.it/ocd/persona.rdf/p301497,GINO,CAPOTOSTI,male
http://dati.camera.it/ocd/persona.rdf/p301498,ANTONIO,RAZZI,male
http://dati.camera.it/ocd/persona.rdf/p301499,MASSIMO,ROMAGNOLI,male
http://dati.camera.it/ocd/persona.rdf/p301500,GUGLIELMO,PICCHI,male
http://dati.camera.it/ocd/persona.rdf/p301501,FRANCO ADDOLORATO GIACINTO,NARDUCCI,male
http://dati.camera.it/ocd/persona.rdf/p301502,ARNOLD,CASSOLA,male
http://dati.camera.it/ocd/persona.rdf/p301503,GIOVANNI,FARINA,male
http://dati.camera.it/ocd/persona.rdf/p301504,GIUSEPPE,ANGELI,male
http://dati.camera.it/ocd/persona.rdf/p301506,RICARDO ANTONIO,MERLO,male
http://dati.camera.it/ocd/persona.rdf/p301507,SALVATORE,FERRIGNO,male
http://dati.camera.it/ocd/persona.rdf/p301508,GINO,BUCCHINO,male
http://dati.camera.it/ocd/persona.rdf/p301509,MARCO,FEDI,male
http://dati.camera.it/ocd/persona.rdf/p301510,SALVATORE,MARGIOTTA,male
http://dati.camera.it/ocd/persona.rdf/p301511,LANFRANCO,TENAGLIA,male
http://dati.camera.it/ocd/persona.rdf/p301513,DANTE,D'ELPIDIO,male
http://dati.camera.it/ocd/persona.rdf/p301514,PAOLO,GAMBESCIA,male
http://dati.camera.it/ocd/persona.rdf/p301516,LIONELLO,COSENTINO,male
http://dati.camera.it/ocd/persona.rdf/p301519,WLADIMIRO,GUADAGNO,male
http://dati.camera.it/ocd/persona.rdf/p301521,SALVATORE,CANNAVO',male
http://dati.camera.it/ocd/persona.rdf/p301524,ADRIANO,MUSI,male
http://dati.camera.it/ocd/persona.rdf/p301525,COSTANTINO,BOFFA,male
http://dati.camera.it/ocd/persona.rdf/p301526,FRANCESCO,LARATTA,male
http://dati.camera.it/ocd/persona.rdf/p301527,FRANCESCO SAVERIO,CARUSO,male
http://dati.camera.it/ocd/persona.rdf/p301528,GIUSEPPE,MORRONE,male
http://dati.camera.it/ocd/persona.rdf/p301530,PASQUALINO,GIUDITTA,male
http://dati.camera.it/ocd/persona.rdf/p301532,CESARE,DAMIANO,male
http://dati.camera.it/ocd/persona.rdf/p301533,SESTINO,GIACOMONI,male
http://dati.camera.it/ocd/persona.rdf/p301534,GIORGIO,SIMEONI,male
http://dati.camera.it/ocd/persona.rdf/p301535,MASSIMO,NARDI,male
http://dati.camera.it/ocd/persona.rdf/p301536,MARIO,LOVELLI,male
http://dati.camera.it/ocd/persona.rdf/p301540,MASSIMO,FIORIO,male
http://dati.camera.it/ocd/persona.rdf/p301541,ENRICO,COSTA,male
http://dati.camera.it/ocd/persona.rdf/p301542,VLADIMIRO,CRISAFULLI,male
http://dati.camera.it/ocd/persona.rdf/p301543,FELICE,BELISARIO,male
http://dati.camera.it/ocd/persona.rdf/p301544,NICOLA,LEANZA,male
http://dati.camera.it/ocd/persona.rdf/p301545,FRANCESCO SAVERIO,GAROFANI,male
http://dati.camera.it/ocd/persona.rdf/p301546,ANGELO,ZUCCHI,male
http://dati.camera.it/ocd/persona.rdf/p301547,GIANFRANCO,BURCHIELLARO,male
http://dati.camera.it/ocd/persona.rdf/p301549,FRANCESCO,ADENTI,male
http://dati.camera.it/ocd/persona.rdf/p301550,MAURIZIO,BERNARDO,male
http://dati.camera.it/ocd/persona.rdf/p301551,RAFFAELE,FITTO,male
http://dati.camera.it/ocd/persona.rdf/p301552,SIMEONE,DI CAGNO ABBRESCIA,male
http://dati.camera.it/ocd/persona.rdf/p301553,GIUSEPPE MARIA,REINA,male
http://dati.camera.it/ocd/persona.rdf/p301554,PIETRO,FRANZOSO,male
http://dati.camera.it/ocd/persona.rdf/p301557,ANTONIO,SATTA,male
http://dati.camera.it/ocd/persona.rdf/p301559,VALENTINO,VALENTINI,male
http://dati.camera.it/ocd/persona.rdf/p301560,ROCCO,PIGNATARO,male
http://dati.camera.it/ocd/persona.rdf/p301561,MICHELE,BORDO,male
http://dati.camera.it/ocd/persona.rdf/p301562,GEROLAMO,GRASSI,male
http://dati.camera.it/ocd/persona.rdf/p301563,KHALED FOUAD BOUMEDIENE,ALLAM,male
http://dati.camera.it/ocd/persona.rdf/p301565,LUDOVICO,VICO,male
http://dati.camera.it/ocd/persona.rdf/p301566,SALVATORE,TOMASELLI,male
http://dati.camera.it/ocd/persona.rdf/p301568,PAOLO,AFFRONTI,male
http://dati.camera.it/ocd/persona.rdf/p301569,GIUSEPPE,DE CRISTOFARO,male
http://dati.camera.it/ocd/persona.rdf/p301570,GIAN LUIGI,PEGOLO,male
http://dati.camera.it/ocd/persona.rdf/p301571,MICHELE,PISACANE,male
http://dati.camera.it/ocd/persona.rdf/p301572,GIANCARLO,LAURINI,male
http://dati.camera.it/ocd/persona.rdf/p301574,SILVIO EMILIO,SIRCANA,male
http://dati.camera.it/ocd/persona.rdf/p301575,PIETRO,MARCENARO,male
http://dati.camera.it/ocd/persona.rdf/p301577,BENEDETTO,DELLA VEDOVA,male
http://dati.camera.it/ocd/persona.rdf/p301578,ALESSANDRO,NACCARATO,male
http://dati.camera.it/ocd/persona.rdf/p301579,GIAMPAOLO,FOGLIARDI,male
http://dati.camera.it/ocd/persona.rdf/p301523,LEONE PIETRO ANTONIO,ZAPPIA,male
http://dati.camera.it/ocd/persona.rdf/p301580,FRANCESCO,DE LUCA,male
http://dati.camera.it/ocd/persona.rdf/p30180,DOMENICO,NANIA,male
http://dati.camera.it/ocd/persona.rdf/p30190,GIANFRANCO,NAPPI,male
http://dati.camera.it/ocd/persona.rdf/p30200,CARMINE,NARDONE,male
http://dati.camera.it/ocd/persona.rdf/p302042,GIORGIO,OPPI,male
http://dati.camera.it/ocd/persona.rdf/p302043,LUIGI,COGODI,male
http://dati.camera.it/ocd/persona.rdf/p302044,NICOLA,TRANFAGLIA,male
http://dati.camera.it/ocd/persona.rdf/p302045,ELIA,VACCA,male
http://dati.camera.it/ocd/persona.rdf/p302046,MARCO,CALGARO,male
http://dati.camera.it/ocd/persona.rdf/p302048,MASSIMO SAVERIO ENNIO,FUNDARO',male
http://dati.camera.it/ocd/persona.rdf/p302049,MARIO,BARBI,male
http://dati.camera.it/ocd/persona.rdf/p302050,FRANCESCO,PIRO,male
http://dati.camera.it/ocd/persona.rdf/p302051,PAOLO,FERRERO,male
http://dati.camera.it/ocd/persona.rdf/p302053,LUIGI,FEDELE,male
http://dati.camera.it/ocd/persona.rdf/p302054,NICOLA,ADAMO,male
http://dati.camera.it/ocd/persona.rdf/p302055,SALVATORE,MAZZARACCHIO,male
http://dati.camera.it/ocd/persona.rdf/p302056,ANTONIO,BUONFIGLIO,male
http://dati.camera.it/ocd/persona.rdf/p302057,SALVATORE,GRECO,male
http://dati.camera.it/ocd/persona.rdf/p302059,DANIELE,CAPEZZONE,male
http://dati.camera.it/ocd/persona.rdf/p302060,DOMENICO,ZINZI,male
http://dati.camera.it/ocd/persona.rdf/p302061,ORAZIO ANTONIO,LICANDRO,male
http://dati.camera.it/ocd/persona.rdf/p302063,GIUSEPPE,TREPICCIONE,male
http://dati.camera.it/ocd/persona.rdf/p302064,RAFFAELE,AURISICCHIO,male
http://dati.camera.it/ocd/persona.rdf/p302065,FRANCESCO,FORGIONE,male
http://dati.camera.it/ocd/persona.rdf/p302067,SALVATORE,IACOMINO,male
http://dati.camera.it/ocd/persona.rdf/p302068,SILVIO,CRAPOLICCHIO,male
http://dati.camera.it/ocd/persona.rdf/p302069,ARTURO,SCOTTO,male
http://dati.camera.it/ocd/persona.rdf/p302070,MAURIZIO,TURCO,male
http://dati.camera.it/ocd/persona.rdf/p302071,BRUNO,CESARIO,male
http://dati.camera.it/ocd/persona.rdf/p302072,SERGIO,D'ELIA,male
http://dati.camera.it/ocd/persona.rdf/p302073,CAMILLO,PIAZZA,male
http://dati.camera.it/ocd/persona.rdf/p302075,ANGELO,PIAZZA,male
http://dati.camera.it/ocd/persona.rdf/p302076,ANTONIO,VERINI,male
http://dati.camera.it/ocd/persona.rdf/p302077,MAURIZIO,ACERBO,male
http://dati.camera.it/ocd/persona.rdf/p302078,MASSIMILIANO,SMERIGLIO,male
http://dati.camera.it/ocd/persona.rdf/p302079,RAPISARDO,ANTINUCCI,male
http://dati.camera.it/ocd/persona.rdf/p302080,ANGELO,BONELLI,male
http://dati.camera.it/ocd/persona.rdf/p302081,ALI',KHALIL,male
http://dati.camera.it/ocd/persona.rdf/p302083,LUIGI,CANCRINI,male
http://dati.camera.it/ocd/persona.rdf/p302084,IACOPO,VENIER,male
http://dati.camera.it/ocd/persona.rdf/p302086,LUCIANO,ROSSI,male
http://dati.camera.it/ocd/persona.rdf/p302087,ANTONELLO,IANNARILLI,male
http://dati.camera.it/ocd/persona.rdf/p302088,ARMANDO,DIONISI,male
http://dati.camera.it/ocd/persona.rdf/p302089,SIMONE,BALDELLI,male
http://dati.camera.it/ocd/persona.rdf/p302090,AMERICO,PORFIDIA,male
http://dati.camera.it/ocd/persona.rdf/p302091,MARCO,BELTRANDI,male
http://dati.camera.it/ocd/persona.rdf/p302094,FERDINANDO BENITO,PIGNATARO,male
http://dati.camera.it/ocd/persona.rdf/p302096,ANDREA,RICCI,male
http://dati.camera.it/ocd/persona.rdf/p302098,PAOLO,CACCIARI,male
http://dati.camera.it/ocd/persona.rdf/p302099,MARCO,CAPPATO,male
http://dati.camera.it/ocd/persona.rdf/p302100,FRANCESCO MARIA,GIRO,male
http://dati.camera.it/ocd/persona.rdf/p302101,RODOLFO GIULIANO,VIOLA,male
http://dati.camera.it/ocd/persona.rdf/p302104,GIORGIO,CALO',male
http://dati.camera.it/ocd/persona.rdf/p302105,CARLO,MONGUZZI,male
http://dati.camera.it/ocd/persona.rdf/p302106,SERGIO,OLIVIERI,male
http://dati.camera.it/ocd/persona.rdf/p302107,FEDERICO,TESTA,male
http://dati.camera.it/ocd/persona.rdf/p302108,VITTORIO,ADOLFO,male
http://dati.camera.it/ocd/persona.rdf/p302110,EUGENIO,MINASSO,male
http://dati.camera.it/ocd/persona.rdf/p302112,ROBERTO,SOFFRITTI,male
http://dati.camera.it/ocd/persona.rdf/p302113,GIORGIO,HOLZMANN,male
http://dati.camera.it/ocd/persona.rdf/p302116,GIAN LUCA,GALLETTI,male
http://dati.camera.it/ocd/persona.rdf/p302117,SERGIO,PIZZOLANTE,male
http://dati.camera.it/ocd/persona.rdf/p302118,GIOVANNI,PAGLIARINI,male
http://dati.camera.it/ocd/persona.rdf/p302120,MARIO,RICCI,male
http://dati.camera.it/ocd/persona.rdf/p302121,LUCIANO,D'ULIZIA,male
http://dati.camera.it/ocd/persona.rdf/p302123,PIETRO,MARCAZZAN,male
http://dati.camera.it/ocd/persona.rdf/p302125,ALBERTO,BURGIO,male
http://dati.camera.it/ocd/persona.rdf/p302128,SANDRO,GOZI,male
http://dati.camera.it/ocd/persona.rdf/p302129,IVANO,STRIZZOLO,male
http://dati.camera.it/ocd/persona.rdf/p302130,ANTONIO,BORGHESI,male
http://dati.camera.it/ocd/persona.rdf/p302132,LEONARDO,MARTINELLO,male
http://dati.camera.it/ocd/persona.rdf/p302133,ANGELO,COMPAGNON,male
http://dati.camera.it/ocd/persona.rdf/p302134,GIUSEPPE,ASTORE,male
